decision	reviewed_id	baseline_ids	baseline_sha256	form	reason	reviewer	review_date	review_source_sha256
accepted	section_18_fourth_sermon_sentence_109	section_18_fourth_sermon_sentence_109	14c8e6faccb48cf74e11be899d9598d31b5e8f1d1bb9b7f0a2b57dafbd01337c	Ṣo-o maacháchimit ta David pizich o choa tsjes o madas o tataap o rió talcho a mato, inni raraid o manna-achpil a teis natorroa adassa na-a tsjes i ta Jehova, machó ṣo-o tapos o ai lallum ina choa naan o ma-achimit, adassa na-a tsjes i ta Jehova, ṣo-o hai poach o choa tataap o rió.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_110	section_18_fourth_sermon_sentence_110	4f06458c82243e4879266a68934f350b18bee5613132576085311586717388e4	Tamasea mabóno tapos oa arapies, tamasea patausono tapos oa dig-oë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_111	section_18_fourth_sermon_sentence_111	94fb4751e059ca52c4cd7ef30186afbbdf9a7458c2f1415149c11bd259167ffc	Tamasea parras oa morich, depa moribal, tamasea summammisam ijonoë o rió o tsjes a bó.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_112	section_18_fourth_sermon_sentence_112	8dd7371b980302ca475b224acb573082bf6181e9ed989840baa2d531f3a47746	Kanarroa, torrodden o tassono autat o gagil inni atil o mini, o ai marach o morich o ma-áchonṣar, ṣo-o romaroman aṣosóno Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_113	section_18_fourth_sermon_sentence_113	8ab2dcd5b2ab96ed961e2207453377a70a0c18f9f2219ac4b3f4e9a9e887522f	Autat o gagil paḡá maibas o rim'o tsjes-oë, ino arach o tapos, o ai passoso ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_114	section_18_fourth_sermon_sentence_114	967aba1eb273adcb263f3648a38a47c14a8f15629776a186c6f0fc7d29067d40	Pagatomma Deos passoso, ṣo-o pe'o baak o choa aṣosó, pagatomma babosa mauchus merab, ṣo-o meach'aicho-ies, alli marach o charri o ai, sja marotul o autat inni Deos, marotul o autat inni ranied o Deos, marotul o autat o gagil choa tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_115	section_18_fourth_sermon_sentence_115	ff32f25418379dd13018ccd6863f3b76f1c8b0115dd56595c44a19ea3ae5c71b	Machá o Deos miall'o autat o ai, alla chummad o choa aṣoso a ai-a.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_116	section_18_fourth_sermon_sentence_116	b452fa82ba983dbacbbe7305e3bb6475fcd650022f6a67329149b3da39a7334b	Ma-autat a cho ma-árach, sja ineach'i ta Deos inni autat o gagil, ṣo-o kamaibas o choa airab.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_117	section_18_fourth_sermon_sentence_117	f4e488d53ec560c9c059c324a0f687b503bb327a1a8c298a2f635dc9ce5634ca	Tapos o ai mameach'oa annogḡonoḡḡono, oetautatta alla mamarach, ṣo-o allecho ean ja imo machó ta Christus.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_118	section_18_fourth_sermon_sentence_118	6e6869eb95d50256bca5e7fac01615655ae406a7ed5237c27e3bd306bc547152	Inau decho ja maukat o morich ai, ja maukat o morich i boesum?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_119	section_18_fourth_sermon_sentence_119	1227b75e7eeaf9a61d492d65b344b32b36ed51f92746e18d445f9c9e060934e4	Ja maukat oa bog a tsjes morich o taulaulan, ṣo-o mauchus a rió?	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_120	section_18_fourth_sermon_sentence_120	7e724caca8b544a18b56610e5c4e9e4883e8c186f4b1ecb6a58d27d3a5a2efc1	Oetautatta inni Deos o gagil, ṣo-o choa sjiem ta Jesus Christus.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_121	section_18_fourth_sermon_sentence_121	768fb952c3597be661cab065f2b3113dca4524d49049b1e71c55901babdf0122	Aṣinia, kriella, abicha o ranied o Deos, tuppá ṣo-o aladikka micho, alla rará o ab'o Deos tummillaḡ i tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_122	section_18_fourth_sermon_sentence_122	18c9f53507f02d50edb382dceb1622b443eb79be6353b520aef5c10597be7d3e	Innaide aṣini o ranied o Deos tummoach o autat a ába.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_123	section_18_fourth_sermon_sentence_123	dc5e742eba29b5518a53c27855ee4f04a807ec279237e1673e724560b49aeac4	Autat ai paga aṣosóno Deos, eachá icho, dobdobba, illo-iloa, alla pe'o ába pauab o autat imoa, alla madarram icho-noë, alla poetautat inni choa boa, ṣo-o marach o morich o ma-áchon-ṣar, kamaibas o ab'o ranied o ta sjiem o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_124	section_18_fourth_sermon_sentence_124	2e8bac7404569df8490eeddfcd45770c64476dc799538cda75978988904aabb1	Torro attillan taulan innai atite o mini, alla ta Christus paga maa-i-jor o babosa pana choa tamau, tamasea pa-i-jor o ma-autat a cho pana boesum, pana ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_125	section_18_fourth_sermon_sentence_125	605cb18cc6c5276335ccdf1ca69fc35ac90c5785e07d103a35a71edcdf8f32fa	Karri-azjies ta Deos a babosa, alli karri-dadaat inau kakossi.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_126	section_18_fourth_sermon_sentence_126	854bae0ad7938626798c99b22e65ddd60cef2b8ee4d4019e2ac305e9e55e3922	Inau decho maṣabb'o ma-aborra babos'a ma-azinado ino aarpanni i ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_127	section_18_fourth_sermon_sentence_127	60d15bb0ae638e4f7d222b875345aa16361987851a35a7afc1d183e8ac6aba28	Ma-aborr'o mini tuppach o Deos a babosa paga maunis a tsjes o Deos ta Jesus Christus, tamasea tsinummoach inni ḡa o babosa, ṣo-o inipaussa de bab'o ta, maibas insini maunis-o-ala, alle lummaslas o choa machá o kakossi o babosa, alla ṣimien ta Deos a babos'o choa azinado, alla pabórr'o choa tamau, ṣo-o pádaat i ta Deos o babosa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_128	section_18_fourth_sermon_sentence_128	8184f35f945edcf272898bd8dcebe84a3362f1d4c25a590aa216b3d5869b8517	Inau decho rorró-no padarram o babos'o gagil o Deos, ṣo-o choa sjiem, o ai pinauss'icho, micho-ṣar a pattite choa micho boa, maibas o ma-aborr'o o babosa, innainumm'ija ummior all'inni autat a ab'o ta Christus paḡa gagil o morich, morich o ma-áchon-ṣar, ean o babos'icho innai Deos o tamau, alla parras o machá dechoa, ṣo-o pe'o morich o ma-áchon-ṣar; kamaibas o choa ála, mini-ṣar paga morich o ma-áchon-ṣar ai, alla madarram ija dechonoë natta-ṣar ai gagil o Deos, ṣo-o ta Jesus Christus o ai pinauss'ijo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_129	section_18_fourth_sermon_sentence_129	a92ae069817203a64abf8d6f261d4b820026a8cb9f76e75f1aee11a31022fc77	Mabarra ta Christus paurich o morich-a ṣo-o macha-da ai, inau sjiem o Deos o gagil icho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_130	section_18_fourth_sermon_sentence_130	8df764964df7bde1f2be0981577fb271f5ce924a4577da1aeacb92d7f8eb8d24	Maibas o tamau paurich, masini channumma ta sjiem paurich tamasea merab.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_131	section_18_fourth_sermon_sentence_131	49ce39b1cd2bde94cdac7305f9c36ff5e4797de4d5d7b0969902afa523c16599	Inni ma-aborr'o mini torro babosa dummaat i ta Deos, ṣo-o madarram icho, maibas torro madarram o cho inni choa sisjiem; tamasea minit'ina, minit'o tamau channumma, machó ta Christus, inau gagil o sjiem o Deos icho, ṣo-o tatṣar o choa boa, gagil a isas o choa tamau o ma-acharrieb.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_132	section_18_fourth_sermon_sentence_132	a57e73fff95515c1164d79e9486c89dda4d6cf21be855bf99a623bb56f37736f	Ani maro innai ta Deos, inni ta Christus machaddik ja namo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_133	section_18_fourth_sermon_sentence_133	3ae15aa111b12a6762af8b0abc26af540d868fd9d201772b05590da20c71baf9	Ani paga azjiés, inni ta Christus torro sisjiem o Deos, choa aukattan a cho, a ari-eddan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_134	section_18_fourth_sermon_sentence_134	4ebeea246e75db0e3f449e6891c51d3e5a0319fe2f331df10823bc4f0c796126	Ani karri-azjies ta Deos a babosa, inni ta Christus karri-áborra dech-onoë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_135	section_18_fourth_sermon_sentence_135	b4580909bfaeadf66b2d1b93d51eff1fafd3c42708cf13321c0be65e191a659a	Ani torro mori-edd'i ta Deos, inni ta Christus torro pacheoach pana choa ṣo-o torroa micho tamau.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_136	section_18_fourth_sermon_sentence_136	21c80b221dc3307818318acba1f5a81593f8eb7eec0123c82831d32ca928bcaf	Deech o machoté ṣo-o moribal torroa bog a tsjes taulaulan i gehenna inau torroa arapies, inni ta Christus barrassan torro o chachalt o mini, tamasea dau i torro minachoté o dig a aurtsi o gehenna inni bog a tsjes, alla chachummalt torroa kakossi.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_137	section_18_fourth_sermon_sentence_137	2a561767184d3ff3003bb893bde3c09e43bc40b1d70d8783b9988b97920a6a92	Kaminatis o boesum ja torro, ṣo-o morich i boesum inau kakossi, ta Christus o choa babissé a mario a tataap minarach o boesum o tattaula, ṣo-o paaunis torro aicho-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_138	section_18_fourth_sermon_sentence_138	f6cee28e24b93901c425e4d2966264f81a9551544779856c3f169906872130ec	Masini inni ma-aborra ta Jesus Christus torro marach o babarras o kakossi, ṣo-o morich o ma-áchonṣar: icho pario torroa bog a tsjes inni morich o mini, ṣo-o paatsikap i namo ino aarpanni i ta Deos, michoṣar a pattite pesas'o ummoob o baó a isas o choa babissé a chimit inni torro boa, pachímit o bog a tsjes, alla ka-itis o tataap o arapies, maibas o sisjiem o Deos torro tummalpon o baó a morich, tummalpon o mababat inni tapos o babissé o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_139	section_18_fourth_sermon_sentence_139	0368eb574f21e2dd5a5df2e90e095a9e20555e2e4f746d2895cc30d7a5ad6246	Pasji ausoan tarran o mini, tarran o babissé a atillóno Deos pai-jor o sisjiem a chono Deos ma-ai-jor ai ta Jesus Christus, ṣo-o pádoro i boesum-ech decho-noë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_140	section_18_fourth_sermon_sentence_140	8e0910a9ca4496dc8f3ac818da77bf02661716a3ba94a58cc32ffa164f7f0878	Atil o mini paita ṣo-o padarram tomm'ija sisjiem o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_141	section_18_fourth_sermon_sentence_141	b1aed9e09a5455c713ec2f19b76a6fc110066a5c4aa3058ee1d68dcdfe4795e4	Tapos o ai ummior i ta Christus, ummior o tarran o atillóno Deos, ṣo-o mababat inni babissé a chimit, maibas minababat icho babo ta mini, paga gagil o sisjiem o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_142	section_18_fourth_sermon_sentence_142	33f8e82a92be8ab39a8e8591a252273f1502af96b2508cc155e416d23b01aa0d	Maibassar pala, na-a sisjiem maṣini na-a char-ṣar, ṣo-o ina madarram dechoa, ṣo-o ummior ina decho-noë, ṣo-o ina pe'i decho morich o ma-áchonṣar.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_143	section_18_fourth_sermon_sentence_143	47c7918217b86f41d5b7732c7ec4b8faaa889f5d711c1ca0eebee81c7e35b1fe	Kanarroa, ja ta Christus paga ma-a-i-jor o sisjiem, o Deos, ja icho pait'o tarran pana boesum, maibas inipabá o pia, mai, atil o mini maspot a pizich imoa tsimichier i ta Christus inni oa morich, alla maṣini o choa char-ṣar, ṣo-o mabaddabadd'o o tattorroddan ochoa morích.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_144	section_18_fourth_sermon_sentence_144	ba0fd5a10c3962dd60442bf707442011dfc6aa205e39e8e3677c023d2a2a8890	Masini o gagil ṣaṣummossono tarran i boesum, sja a-ummior o kakirrich o choa ranied, sja ma-machon-ṣar o mababat inni tattallas o choa aṣiel-ṣar.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_18_fourth_sermon_sentence_145	section_18_fourth_sermon_sentence_145	d998139848a0a049e4c8c009327dbf8660273cac5885876c2ced945dbc762c74	Micho ja maukat a ina alla ta Deos passoso imoa inau ta Jesus Christus choa aukattan a sjiem badda, Amen.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_001	section_19_fifth_sermon_sentence_001	b6fd135c13a3b8777f1010654c6d4ae64de148d471fc4eae2c50e791f79d57d2	A Ukattan a ma-akakriel.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_002	section_19_fifth_sermon_sentence_002	7760a9ed521738c562d5ae620907fce3f3230e10e3e660954b5c340cf7ef5364	Maibas o sisjiem o babosa meach'o tamau a tanai, ṣo-o pab'i decho, sja maṣabb'o inochan, ja romaroman, ṣo-o babosa pagatomma mab'o tump'o choa sisjiem, ṣo-o merab o maunis pea, alli makarrichi o sisjiem sja decho ṣai meacha; kasjabaan maso maukat o sisjiem, maso maukat o pea, inau um-illoilono meacha, ṣo-o maibas o dumbor o pea dechonoë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_003	section_19_fifth_sermon_sentence_003	12e516998c7c0d17eac70eb6c950a84bbb0a26639c75be3a3725bdd74fdd4ae4	Masini maso makkesjap o babos'o ai tummoach de ta mini barrabarraan ṣo-o maasabba, pab'o tamau de boesum choa ṣabba, ṣo-o meach'i ta Deos tapos o ai maṣabb'ija decho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_004	section_19_fifth_sermon_sentence_004	19199e2ea94d1a77021c6889f542bdebfaa1e25b9d044685d7394a5f0fb5377d	Inau ta Deos pagatomma ma-al-ál a tsjes icho, ṣo-o merab o maunis pea, maukat o annoḡḡonoḡḡo a aiacha, ṣo-o merab alla babosa madarram o choaal-ál, all'icho paga ma-a-daldal a ma-ai-a ṣo-o chuppod o gagil o tapos rió, alla babosa dummauko o boesum pana tamau o rará, innai tamasea ṣai tapos aṣosóno mario all'um-illo-ilono meacha, ṣo-o paspot i ta Deos o choa ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_005	section_19_fifth_sermon_sentence_005	4af3a9cc2cfc59a2fcceb66996d33f8ea278e3d32f3e99c17f4f6c32daa41e78	Maibas pab'ija ta sjiem o Deos, eachá, machó, ṣo-o allecho, ean, ja imo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_006	section_19_fifth_sermon_sentence_006	c7f3bb94167842d4587e28a3a4156e2cda375599ec810607bd69047e3a7e314a	Ṣaddá-na ṣo-o ta tummala tókkana, ṣo-o allecho tannaanni ja imo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_007	section_19_fifth_sermon_sentence_007	7afdb75391c8f9f30b6240b3fd4ac8cc1c88718b1cc5a2e612e7d7fc398a1b46	Ṣo-o inni atite o miniṣar icho pizich o choa aran tschiet narroa cho, meach'i ta Deos choa tamau, inau gagil allecho ean tapos o ai, decho mameach'inni choa naan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_008	section_19_fifth_sermon_sentence_008	d4612aa3092ed811527cb009c4a1194e02e5f9f97ae317a9875ad346b8191a0c	Annach, annach, ina pala ja imoa, machó, alla tapos o ai mameach'o tamau inni na-a micho naan, o ai icho pape'imonoë.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_009	section_19_fifth_sermon_sentence_009	a8577e6bc1b59f06bb6d3e9714daf84cfbc909a0c2e7bb73c5c3aa22f8a96e7f	Ta Christus insini patorrod o naspat a tuppo inni ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_010	section_19_fifth_sermon_sentence_010	ee5f5eb6383668d737229cf41c04a112e1e28f782fe4b040d086c200aa0f3900	Kapesasa, alla torro maspot a meach'i ta Deos o tamau de boesum.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_011	section_19_fifth_sermon_sentence_011	aebc43971eee2a25f89030d39ac4991200b49c8f947e1a2e952db8512e44e544	Kanarroa, alla maspot a meach, o Deos o tamau inni naan o choa sjiem.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_012	section_19_fifth_sermon_sentence_012	215fcacce3b39a31783cd1fd071d3f1385f987d91709188d09d31a15f7d5e10a	Kanatorroa, numm'ija makkesjap o meach'i ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_013	section_19_fifth_sermon_sentence_013	6e0461cf5314448060fa8c658c8c4e16ae9ea55357496da13950f26e82bd27e1	Kanaspat, alla maspot a meacha inni autat o gagil.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_014	section_19_fifth_sermon_sentence_014	c35c1c1a7cecb845bd09e9b0ab81b4fdeb2450e5fc95cf3982300fe38a8418d4	Ai-acha paga ṣaṣaod o tsjes katinnaam o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_015	section_19_fifth_sermon_sentence_015	1fd8bbef893200e125e9b093768ecb1e1cd23ca0eff0a735487efe28a4817712	Ranied pallil o baak, sja alli ummior ṣo-o pissarra tsjes a tattuppa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_016	section_19_fifth_sermon_sentence_016	6f0ffa43d186609ca8adb03b169834e5077a9fd7a0f78752f341c7fe9b2b201e	Tinnaam ai-acha torro maspot a mabissas, ṣo-o ummalappono tsjes a tattupa pana ta Deos i boesum.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_017	section_19_fifth_sermon_sentence_017	d4571221b7f0b97bf59fbfe5ed76f56191262b5aae874cccca698edd44cd1871	Maspot a maba, alla torro ṣabanno mai meacha, tummoach katinnaam o Deos, tamasea mialla, ṣo-o mab'o tattupp'i tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_018	section_19_fifth_sermon_sentence_018	a2b86bfe96b8feb5cfb07363790e558cdbb38f075c4b7e4f7c32412b95668697	Malleak o ai-acha ta Deos o ai bossot innai dorren, alli tummoach innai-de tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_019	section_19_fifth_sermon_sentence_019	f8e48e9d619e790ecbb6b69d68781be4d08f8be1f81e9fec251c8bcde3708fc0	Chono mini machó dummaat ina o choa ranied, ṣo-o madas ina o choa dorren, ṣo-o maro ja choa tsjes innai ina-e.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_020	section_19_fifth_sermon_sentence_020	218f3e1f604e13ad16ae649b0e18846a341576192fdc7ff151e9b2d59f68acd3	Inau micho torro maspot a miel depa mortatach, ja molappa torroa tsjes a tattuppa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_021	section_19_fifth_sermon_sentence_021	a9bdaec3255b1297386725b52383147ec8f4f3b14d51ae23dfa2c6462b22b9d8	Torroa rima a rorró alappoon pana babó, ṣabanno torro tummalpon o meacha, paita, alla torro maspot a dumbor ṣo-o pauss'o tattuppa pana boesum, alla tump'i ta Deos, alla tump'o ranied o ai-acha, ṣo-o tuppono ai, torro merab o meach'i ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
