token,count,category,in_attestation_dict,n_files,example_file,example_sentence_id,example_context
hangan'musya,1,internal,no,1,Nsgan_Jin-ay.xml,0,"… Nihung siida kaseejiq Seejiq, kika niqan bi hangan'Musya jiking' endaan tmjiyal Nihung ksun, endaanni…"
jiking',1,final,no,1,Nsgan_Jin-ay.xml,0,"… kaseejiq Seejiq, kika niqan bi hangan'Musya jiking' endaan tmjiyal Nihung ksun, endaannii o kika…"
jiking'(endaan,1,internal,no,1,Nsgan_Jin-ay.xml,0,"…n Nihung ka seejiq tnpusu Seejiq, kika Musya jiking'(endaan tmjiyal Nihung), wada pskluwi balay alang Ta…"
fa-ta'an,1,internal,no,1,Nsgan_Kwang-hu.xml,0,…. Srngaw kari Pang-cah alang Kwang-hu o kika Fa-ta'an. (Pusu kari na o sungut msa.) Tgbilaq laqi pt…
'twen-c',1,both-edges,no,1,Nsgan_Maw-ring.xml,0,"… Maw-ring sbiyaw o Towna sun, kari Klmukan o 'Twen-c' ksun. Prajing klwaan Nihung siida, seejiq tn…"
'edaan,1,initial,no,1,Nsgan_Maw-ring.xml,0,"…ada sdgiyal ka eejiq tnpusu da. endaan nii o 'Edaan Twenc' ksun, manu kika Twow-na ksun tmngahan…"
twenc',1,final,no,1,Nsgan_Maw-ring.xml,0,"…iyal ka eejiq tnpusu da. endaan nii o 'Edaan Twenc' ksun, manu kika Twow-na ksun tmngahan ida bi…"
"o'thakongadavane',pnkari",1,internal,no,1,Nsgan_Maw-ring.xml,0,"… nsgan nii o ini hari pndka, (pnkari Twow-na o'Thakongadavane',pnkari Wasan 'Oponoho' ni pnkari Maw-ring 'Teldreka…"
'oponoho',1,both-edges,no,1,Nsgan_Maw-ring.xml,0,"…nkari Twow-na o'Thakongadavane',pnkari Wasan 'Oponoho' ni pnkari Maw-ring 'Teldreka'), tru klgan ka…"
'teldreka',1,both-edges,no,1,Nsgan_Maw-ring.xml,0,"…e',pnkari Wasan 'Oponoho' ni pnkari Maw-ring 'Teldreka'), tru klgan kari nii ka pusu bi kari dha. Alan…"
'kunadavan',1,both-edges,no,1,Nsgan_Maw-ring.xml,0,"…-na o nealang seejiq Rukay, seejiq na hiya o 'Kunadavan' ksun dha tmngahan nanak ka alang nii. Kari p…"
'tapakarahavawang',1,both-edges,no,1,Nsgan_Maw-ring.xml,0,"… payay mqalux, yaasa jiyun dha smapuh smiyan 'Tapakarahavawang' kngkingal hngkawas, iiyux dha qqaras tmdahu …"
asuway('aljungic,1,internal,no,1,Nsgan_Ta-jin.xml,0,…Tjukakuljai)kida. Alang Ansu: Kana saw alang Asuway('Aljungic). Alang Senyung: Maxal mngari kbkuy mrimal kin…
''ana,1,initial,no,1,Osay_Hongay.xml,0,… meuyas Tnpusu uri. Mqaras bi rmngaw ka hiya ''Ana rabang kida tduwa ku sghiyug psilan pgaya uy…
tafalong.'',1,final,no,1,Osay_Hongay.xml,0,"…uyas hini, saw kiya ni rinah knrdax ka alang Tafalong.'' msa. Rmngaw duri ka Osay Hongay ''Tai saw po…"
''tai,1,initial,no,1,Osay_Hongay.xml,0,… Tafalong.'' msa. Rmngaw duri ka Osay Hongay ''Tai saw powda peiyah uyas sbiyaw nii o ptduwa pg…
ta.'',1,final,no,1,Osay_Hongay.xml,0,…n embbiyax ka uyas sbiyaw ni knsuyang kndsan ta.'' msa. == Bgurah euda nangal paah ==
24'c,1,internal,no,1,Papua_New_Guinea.xml,0,"…eenux na we, spuun smepu kingal knkawas dige 24'C, bbaro dheran na we, asi ksekuy denu, misan w…"
wata',1,final,no,1,Patrice_Talon.xml,0,"… Qqpahan Wata Cyey u wada dha splawa 'Bukung Wata', kiya ka dmkuh balay brah Soto Toma Poni Yayi…"
'tnseyyax,1,initial,no,1,Paul_Biya.xml,0,"…hangan tu1 Hujn. Babaw niya daw Teyou u alaw 'Tnseyyax sediq, mi pssli 'Smliq waya mssli' (tameysu …"
mssli',1,final,no,1,Paul_Biya.xml,0,"…u alaw 'Tnseyyax sediq, mi pssli 'Smliq waya mssli' (tameysu muda mn1 ptrawah bay uuda smpu pata…"
'umluk,1,initial,no,1,Pierre_Nkurunziza.xml,0,…ka Ayus Qnlhangan' pa wada dha pniqan hangan 'Umluk Mtrawah Singbung Niya' ka '' Pierre Nkurunzi…
'thqilan,1,initial,no,1,Pierre_Nkurunziza.xml,0,"…oru daw rmngaw ka Pierre Nkurunziza wada dha 'Thqilan Q mita' ka hiya, tndxral hiya ka 2 mpqpah se…"
mita',1,final,no,1,Pierre_Nkurunziza.xml,0,"…gaw ka Pierre Nkurunziza wada dha 'Thqilan Q mita' ka hiya, tndxral hiya ka 2 mpqpah seyhu Buru…"
puɾtu'ɣaɫ,1,internal,no,1,Portugal.xml,0,"…asi daha kesa Putawya(kari Putawya: Portugal (puɾtu'ɣaɫ)), konghokwo ga meniq sinan-Oyipiriya pantaw, c…"
wesay'u,1,internal,no,1,Portugal.xml,0,"…4 12 Awero 2,808 km2(1,084 sq mi) 714,200 13 Wesay'u 5,007 km2(1,933 sq mi) 377,653 14 Purakansa …"
an'cen,1,internal,no,1,Portugal.xml,0,"… na Putawya niiwe, niqan supi bale ma kwocya an'cen putwe, dheya we niqan yiu-ping, cuyen-ping m…"
jen'u,1,internal,no,1,Portugal.xml,0,"… Yosipi ka pneeyah alang Sinpawe we, cwan-ci jen'u na Putawya ka heya, cen-fong ka heya ma, msl…"
mannu'ayar‧jyoco‧tojosusu,1,internal,no,1,Portugal.xml,0,"…iriaw, Fearnanto‧Sangtosu, Karos‧Kayrosu ma, Mannu'ayar‧Jyoco‧Tojosusu. Ali smseman idas 1 ali 1: yentan idas 2 ali …"
co'u,1,internal,no,1,Portugal.xml,0,…idas 2 ali 28: ali tthiqan paru Fuhwoce-sung co'u idas 4 ali 25: cuyo-ju(uxe ka knkawas 2013 b…
ping'an,1,internal,no,1,Portugal.xml,0,… Sung-mu ujan yen-cwe can-ri idas 12 ali 24: ping'an ye idas 12 ali 25: Sungtan-ce Pnyahan pnatas…
d'etudes,1,internal,no,1,Prokopis_Pavlopoulos.xml,0,"…san truma qqurun pptasan patas( DEA, Diplome d'etudes approfondies , ya bay mntna psnama ppyasan p…"
o'psaniq'ksun,1,internal,no,1,Psaniq.xml,0,…niya na Hangan qnqaya:人體生殖器官名稱 Ngahan nkuyuh o'psaniq'ksun rmngnaw kari Ngahan nsnaw o 'qnqaya'ksun rmn…
'qnqaya'ksun,1,initial+internal,no,1,Psaniq.xml,0,…uh o'psaniq'ksun rmngnaw kari Ngahan nsnaw o 'qnqaya'ksun rmngaw kari Quri hhuqil:Niqan mhuqil ka seej…
'tgwawa,1,initial,no,1,Ptasan.xml,0,…qan lala klgan ka ptasan. brah 6 hngkwasan o 'tgwawa ptasan' daha ka 'ptasan prjingan' ksun. kska…
'ptasan,1,initial,no,1,Ptasan.xml,0,…. brah 6 hngkwasan o 'tgwawa ptasan' daha ka 'ptasan prjingan' ksun. kska 7-12 hngkwasan o 'tgbil…
prjingan',1,final,no,1,Ptasan.xml,0,… hngkwasan o 'tgwawa ptasan' daha ka 'ptasan prjingan' ksun. kska 7-12 hngkwasan o 'tgbilaq ptasan'…
'tgbilaq,1,initial,no,1,Ptasan.xml,0,…ptasan prjingan' ksun. kska 7-12 hngkwasan o 'tgbilaq ptasan' ksun. kska 13-15 hngkwasan o 'tgska …
'tgska,1,initial,no,1,Ptasan.xml,0,…tgbilaq ptasan' ksun. kska 13-15 hngkwasan o 'tgska ptasan' ksun. kska 15-17 hngkwasan o 'tgbara…
'tgbaraw,1,initial,no,1,Ptasan.xml,0,… 'tgska ptasan' ksun. kska 15-17 hngkwasan o 'tgbaraw kska ptasan' ksun. babaw 17 hngkwasan o 'tgp…
'tgparu,1,initial,no,1,Ptasan.xml,0,…araw kska ptasan' ksun. babaw 17 hngkwasan o 'tgparu ptasan' ksun.
fari-syaw'ing,1,internal,no,1,Puerto_Rico.xml,0,"…oriko hiya. ani si ndaan daha kongto we, uka fari-syaw'ing. Gino ba mesa so nii ka lnglungan seediq, hit…"
kong'uyen,1,internal,no,1,Puerto_Rico.xml,0,"…lih ka nongye jeuko na Potoriko ma, mrana ka kong'uyen na pqeepah quri cunghu di. Ngngalan pila qnl…"
'qɑtˤɑr,1,initial,no,1,Qatar.xml,0,"…Qatar) (kari Arapo: قطر‎; phngak kari Arapo: ('qɑtˤɑr), phngak kari alang Arapo: (ɡitˤar)), kika nni…"
''sburaw,1,initial,no,1,Qnqruan_qhuni.xml,0,"…n dha ni ssliun dha ka qnluli qqhuni, saw ka ''sburaw qhuni tduwa maa kingal nanaq qyqaya duri'' m…"
duri'',1,final,no,1,Qnqruan_qhuni.xml,0,"…''sburaw qhuni tduwa maa kingal nanaq qyqaya duri'' msa ka kari, kıya ni mqqur qqhuni qqpahun ks…"
'ida,1,initial,no,1,Rafael_Correa.xml,0,"…cuador quri pnusa kari qmraq hiya, so niyi u 'Ida balay uuda seyji kiya'. Kngkawas 2020 idas 4…"
kiya',1,final,no,1,Rafael_Correa.xml,0,"… qmraq hiya, so niyi u 'Ida balay uuda seyji kiya'. Kngkawas 2020 idas 4 diyax 7, Qnlhangan Hoyi…"
'cumi,1,initial,no,1,Rafael_Correa.xml,0,"… iyax cida, mniq Carondelet Kong wada mangal 'Cumi Pila Dnayaw', kiya ka sdayaw seyji undo niya…"
dnayaw',1,final,no,1,Rafael_Correa.xml,0,"… mniq Carondelet Kong wada mangal 'Cumi Pila Dnayaw', kiya ka sdayaw seyji undo niya, kiya u spriy…"
cyokoku',1,final,no,1,Raúl_Castro.xml,0,…pah niya u thnganan dha hangan adana: 'sediq Cyokoku'. Kndusan niya ke-ming 革命生涯 Raúl Castro pa mnt…
'plixan,1,initial,no,1,Raúl_Castro.xml,0,"…iya cida ka Raúl Castro pa mbiyax bay dmudul 'Plixan Ka Mpdudul Kan-bu Qpahun Uka Spngan Diyax', …"
diyax',1,final,no,1,Raúl_Castro.xml,0,"… 'Plixan Ka Mpdudul Kan-bu Qpahun Uka Spngan Diyax', Raúl Castro u muda pkla kari niyi ka nhdanan…"
'dangi,1,initial,no,1,Raúl_Castro.xml,0,"…nepah niya, Cyo-ko-ku sey-hu pa pdngusan dha 'Dangi Syun-cang' ka Raúl Castro."
syun-cang',1,final,no,1,Raúl_Castro.xml,0,"…iya, Cyo-ko-ku sey-hu pa pdngusan dha 'Dangi Syun-cang' ka Raúl Castro."
'pkngatun,1,initial,no,1,Reuven_Rivlin.xml,0,"…ng bay sntrngan Islael, kiya ka knkana danun 'Pkngatun Qnlhangan' u mkrinah tmraqil qmita Islael ka…"
pay-ran(r'uyan,1,internal,no,1,R’uyan.xml,0,"… Saysiyat1%. Hangan alang Hangan alang alang Pay-ran(R'uyan) Thuyang alang Pnseanak alang: "" Ryaw-wu-yeyn…"
'abdullah,1,initial,no,1,Sabah_Al-Ahmad_Al-Jaber_Al-Sabah.xml,0,"…in, niqan taxa laqi qridin. Tu3 laqi snaw ka 'Abdullah, kngkawas 1958 mntuting. Tu4 laqi snaw ka Snl…"
'layangnel,1,initial,no,1,Salvador_Sánchez_Cerén.xml,0,…Salvador Sánchez Cerén u dmuwi rmirih hangan 'Layangnel Kangsales' mniq butay ngalan Cyuns Mpdudul H…
kangsales',1,final,no,1,Salvador_Sánchez_Cerén.xml,0,…nchez Cerén u dmuwi rmirih hangan 'Layangnel Kangsales' mniq butay ngalan Cyuns Mpdudul Heytay ka hi…
ana(a'ana,1,internal,no,1,Samoa.xml,0,"…gan daha di. Kiya ka: Tuamasacya(Tuamasaga), Ana(A'ana), Aycya-yi-ro-tay(Aiga-i-le-Tai), Atua(Atua), …"
waawfunoti(va'a-o-fonoti,1,internal,no,1,Samoa.xml,0,"… Aycya-yi-ro-tay(Aiga-i-le-Tai), Atua(Atua), Waawfunoti(Va'a-o-Fonoti), Fasayrayrayacya(Fa'asaleleaga), Cyacyaaymawc…"
fasayrayrayacya(fa'asaleleaga,1,internal,no,1,Samoa.xml,0,"…Tai), Atua(Atua), Waawfunoti(Va'a-o-Fonoti), Fasayrayrayacya(Fa'asaleleaga), Cyacyaaymawcya(Gaga'emauga), Cyakayfumawcya(…"
cyacyaaymawcya(gaga'emauga,1,internal,no,1,Samoa.xml,0,"…a-o-Fonoti), Fasayrayrayacya(Fa'asaleleaga), Cyacyaaymawcya(Gaga'emauga), Cyakayfumawcya(Gaga'ifomauga), Wesicyano(Vai…"
cyakayfumawcya(gaga'ifomauga,1,internal,no,1,Samoa.xml,0,"…Fa'asaleleaga), Cyacyaaymawcya(Gaga'emauga), Cyakayfumawcya(Gaga'ifomauga), Wesicyano(Vaisigano), Satupqyitay'a(Satupa'i…"
satupqyitay'a(satupa'itea,1,internal,no,1,Samoa.xml,0,"…mawcya(Gaga'ifomauga), Wesicyano(Vaisigano), Satupqyitay'a(Satupa'itea), Pryori(Palauli). Cing-ci Nongye ka pndakar n…"
mə'riːnoʊ/；kari:(san,1,internal,no,1,San_Marino.xml,0,"…an Marino), (2)(3) thnganan Sngmarinwo(i/sæn mə'riːnoʊ/；kari:(san ma'riːno)),ida thnganan ""kngsngayan Sngmarin…"
"ma'riːno)),ida",1,internal,no,1,San_Marino.xml,0,"…nganan Sngmarinwo(i/sæn mə'riːnoʊ/；kari:(san ma'riːno)),ida thnganan ""kngsngayan Sngmarinwo Kunghekwo"" (…"
rudan',1,final,no,1,Sapah_utux_(Hakaw_utux).xml,0,"…san"". Utux mnhuqil u asi ka muda ""hakaw utux rudan' saw ka wisu kmlahang pusu hakaw ka karang u …"
karang:',1,final,no,1,Sapah_utux_(Hakaw_utux).xml,0,"… welug pgu mi ini tduwa snawun du, rmngaw ka karang:' Isu u balay bi snaw mtduwa su muda hini,' sa…"
"hini,'",1,final,no,1,Sapah_utux_(Hakaw_utux).xml,0,"… karang:' Isu u balay bi snaw mtduwa su muda hini,' saw ka sejiq mnhuqil ni u mtduwa mtmay::"" sa…"
"uri,'",1,final,no,1,Sapah_utux_(Hakaw_utux).xml,0,"…tux na seyda, mtduwa qtaan karang ka bawa ni uri,' Qtai mi ka bawa su han. "" Nasi wada rsunan p…"
'sɛrdʒo,1,initial,no,1,Sergio_Mattarella.xml,0,"…Italy: Sergio Mattarella, phnang kari Italy: ('sɛrdʒo matta'rɛlla), kngkawas 1941 idas 7 diyax 23－…"
matta'rɛlla,1,internal,no,1,Sergio_Mattarella.xml,0,"…rgio Mattarella, phnang kari Italy: ('sɛrdʒo matta'rɛlla), kngkawas 1941 idas 7 diyax 23－), Italy mtsey…"
'hiya,1,initial,no,1,Sergio_Mattarella.xml,0,"…w Matteo Salvini ka 1 seyji cihuy cuyi niya, 'Hiya u wana nanaq bbrihan niya mi dmudul seyji mq…"
mqraqil',1,final,no,1,Sergio_Mattarella.xml,0,"…ya u wana nanaq bbrihan niya mi dmudul seyji mqraqil', kiya daw wada snquri Sergio Mattarella malax…"
s-pa-er(sipazi',1,final,no,1,Sipazi’.xml,0,"…19%, Amis 1%, Bunun 1%. Tnhangan alang Alang S-pa-er(Sipazi') Thiyan alang Alang Sipazi ida skgulun dhuq s…"
si'ung)alang,1,internal,no,1,Si’ung.xml,0,…o mangal 23% niqan 8 hiyi koia. Hangan alang (Si'ung)alang Si-ung. Tnteanaq alang Hangan alang Siwon o …
"'mɑːliə/,so-mah-lee-ə；somalia",1,initial,no,1,Somalia.xml,0,"…wa Suomariya(Soomaaliya；الصومال‎,aṣ-Ṣūmāl,/s 'mɑːliə/,so-MAH-lee-ə；Somalia). Kingal knlangan Tongfe, knlangan uka pnkrana…"
rɛpɵ'blik,1,internal,no,1,South_Africa.xml,0,"…ri Tuhunac Afrika: Republiek van Suid-Afrika (rɛpɵ'blik fan səit'afrikɑː), kari Ingkoku: Republic of…"
'pusu,1,initial,no,1,South_Africa.xml,0,"…ng Hniti Qnlangan Tuhunac Afrika uri, splawa 'Pusu Pnyahan Ssediq'. Kngkawas 1924, Raymond Dart…"
ssediq',1,final,no,1,South_Africa.xml,0,"…gan Tuhunac Afrika uri, splawa 'Pusu Pnyahan Ssediq'. Kngkawas 1924, Raymond Dart u mniq Tuiwil Da…"
khoikhoi',1,final,no,1,South_Africa.xml,0,"…diq mptabu tnbuwan niya pa splawa dha 'Sediq Khoikhoi' (Dungus niya u 'Ssediq'), kiya u kcka tnpusu…"
'ssediq',1,both-edges,no,1,South_Africa.xml,0,"…a splawa dha 'Sediq Khoikhoi' (Dungus niya u 'Ssediq'), kiya u kcka tnpusu mniq tndxral hiya u splaw…"
bushmen',1,final,no,1,South_Africa.xml,0,…tnpusu mniq tndxral hiya u splawa dha 'Sediq Bushmen' (Dungus niya ka 'Sediq Lmiqu'). Spuda qnbsya…
lmiqu',1,final,no,1,South_Africa.xml,0,…a dha 'Sediq Bushmen' (Dungus niya ka 'Sediq Lmiqu'). Spuda qnbsyaqan bay msturung mi pnspuwan dar…
'snklwiyan,1,initial,no,1,South_Africa.xml,0,"…anak mnjoku ka Tuhunac Afrika, kiya ka mnuda 'Snklwiyan Pnskraya Keyjay'. Kiya u mniq kngkkawas 1960…"
'knbeyhing,1,initial,no,1,South_Africa.xml,0,"…ni biyaw mrana na Nihong, wada dha splawa sa 'Knbeyhing Sediq Keyjay Afrika'. Dhuq kngkkawas 1980 ji…"
afrika',1,final,no,1,South_Africa.xml,0,"…, wada dha splawa sa 'Knbeyhing Sediq Keyjay Afrika'. Dhuq kngkkawas 1980 jiday, knbeyhing balay h…"
'pyeynksing,1,initial,no,1,South_Africa.xml,0,"…qan dha. Kngkawas 2014 idas 5, Delban u alaw 'Pyeynksing mi Pawjongsing Hoho' wada mangal Snadu Stock…"
hoho',1,final,no,1,South_Africa.xml,0,"… 5, Delban u alaw 'Pyeynksing mi Pawjongsing Hoho' wada mangal Snadu Stockholm Kongyey Qsiya, k…"
uri',1,final,no,1,South_Africa.xml,0,"…nkana Qnlangan Knklaman Bay Kongyong Qqpahan Uri' ka pumn niyi, kiya ka muwaya bay pquri sediq…"
'braai,1,initial,no,1,South_Africa.xml,0,"…i hiyi ka lxanan, sediq tndxral u splawa dha 'Braai (Dungus niya nduhan hiyi uxay daw muduh). Sa…"
'ini,1,initial,no,1,South_Sudan.xml,0,"…langan hwa Cusu' pkla kngkawas 2013 qnlangan 'Ini Baka Qnlhangan Cusu' tbnkuwan, Tuhunac Sudan…"
seyhu',1,final,no,1,South_Sudan.xml,0,"… phyuwan 'Tuhunac Sudan Minjoku Dantay Kwotu Seyhu' tu1 huku soto, kndadax phyuwan prading muda …"
'8+4+4',1,both-edges,no,1,South_Sudan.xml,0,"…ya qnlhangan. Ttgsa Thunac Sudan saya u muda '8+4+4' pnwaya yiwu kyoiku, kiya ka 8 kngkawas ka py…"
'koto',1,both-edges,no,1,Sri_Lanka.xml,0,"… wa mniq Sricyayawatnaburakoto (slxan splawa 'Koto'), kiya mi keyjay sotu u wa mniq Korungpo. Hang…"
rayung',1,final,no,1,Sri_Lanka.xml,0,"… ka Simhalauipa, dungus niya u 'Sediq Mptusa Rayung', dhuq saya kari Cyokoku Telu lmawa Srilanka p…"
'silan細蘭',1,both-edges,no,1,Sri_Lanka.xml,0,"…apo u Sirandib, Songtay sbrahan hnang niya u 'Silan細蘭' Mingtay u splawa dha 'Silan錫蘭'. Mniq kcka pr…"
'tanah,1,initial,no,1,Sri_Lanka.xml,0,"…q kcka prpatas Bukyo pa, cbiyaw u splawa dha 'Tanah dong sara' ka Srilanka Kngkawas 1815 prading…"
sara',1,final,no,1,Sri_Lanka.xml,0,"…as Bukyo pa, cbiyaw u splawa dha 'Tanah dong sara' ka Srilanka Kngkawas 1815 prading ngalan dxr…"
'ceylon',1,both-edges,no,1,Sri_Lanka.xml,0,"…ku ka qmlahang, mndungus bay hangan u splawa 'Ceylon', brahan kari Cyokoku Telu daw 'Silan. Kngkawa…"
'silan,1,initial,no,1,Sri_Lanka.xml,0,"…plawa 'Ceylon', brahan kari Cyokoku Telu daw 'Silan. Kngkawas 1972 cida malix pnwaya bukung ka Si…"
'srilanka,1,initial,no,1,Sri_Lanka.xml,0,"…alix pnwaya bukung ka Silan, knpriyux hangan 'Srilanka Konghkwo'. Kngkawas 2011 cida seyhu Srilanka…"
'srilanka',1,both-edges,no,1,Sri_Lanka.xml,0,"… pkla kari 'Silan錫蘭' ka pryuxun dha tmhangan 'Srilanka'. Ri-s Hayi qmita rikisi Srilanka. Kutyeyn, ri…"
'tanmiar,1,initial,no,1,Sri_Lanka.xml,0,"…sliyan Tanah Tora, mniq Cyahuna Pantaw phiyu 'Tanmiar Cngcweyn'. Mniq kngkawas 2002 idas 2, ddha d…"
cngcweyn',1,final,no,1,Sri_Lanka.xml,0,"…nah Tora, mniq Cyahuna Pantaw phiyu 'Tanmiar Cngcweyn'. Mniq kngkawas 2002 idas 2, ddha dha u mniq S…"
'biyuq,1,initial,no,1,Sri_Lanka.xml,0,"…, mntna bay biyuq doriq uri, so kiya u niqan 'Biyuq Doriq Ucilung India' sunca dha lmawa uri. Wa…"
india',1,final,no,1,Sri_Lanka.xml,0,"…iq uri, so kiya u niqan 'Biyuq Doriq Ucilung India' sunca dha lmawa uri. Wa mniq kcka ucilung In…"
mesa'',1,final,no,1,Srkunux_dkiya_dkiya咬人貓.xml,0,"Niqan kingal kari rudan so snhuris bale, mesa'' menaq ya ani ppiya ka seediq mosa gnburah ne…"
cbeyo''niqan,1,internal,no,1,Sunguc.xml,0,…i ncbeyo ncbeyo riyung ka nii. Mesa ka rudan cbeyo''niqan kesun daha ka seediq biciq hnyegan na. Anu s…
kwo'u-weyen,1,internal,no,1,Suriname.xml,0,"…unux cunghu, cong-suring na supi ma, cusi na kwo'u-weyen. Dmoi cungcen, moda senci, rima knkawas ka tl…"
kwo'u-weyehwe,1,internal,no,1,Suriname.xml,0,"…ongtong congri. Qbahang na congtong ka heya. Kwo'u-weyehwe ka dmudul ooda alang, qmlahang cunghu moda q…"
ataw'u,1,internal,no,1,Suriname.xml,0,"… ga meniq tunux alang daha Paramaripo, Yehan Ataw'u Uukoar(Johan Adolf Pengel) ka pusu na. ado k…"
hu'u,1,internal,no,1,Suriname.xml,0,"… tikuh ba ka sweso na, eguw bale ka kongkong hu'u na, ma, knkawas 1999 duri we uka riyung ka d…"
paw'an(suncyun-su,1,internal,no,1,Suriname.xml,0,"… Kwang-tong nCongkwo ka Hwe-yang, Tongwan ma Paw'an(Suncyun-su saya), ltlutuc na quli pqeepah ka dheya, say…"
"yi'u,renpang",1,internal,no,1,Switzerland.xml,0,"…a smmalu Jwesu Ren-pang, kong-ming cen-ri ma yi'u,renpang ti-cu ma coci cutu ,ma, kwoco dnii.Uka phuqi…"
yi'u,1,internal,no,1,Switzerland.xml,0,"…a smmalu Jwesu Ren-pang, kong-ming cen-ri ma yi'u,renpang ti-cu ma coci cutu ,ma, kwoco dnii.U…"
aarpoto‧ay'unsutang,1,internal,no,1,Switzerland.xml,0,…an-se) awkusuto‧Pikaarto (hangkong kongcung) aarpoto‧Ay'unsutang (uri) Nung-yen Maha 56% ka sweri hwaten daha…
al-'arabīyah,1,internal,no,1,Syria.xml,0,"…hokwo(kari Arapo: ,patis Roma: al-Jumhūrīyah al-'Arabīyah as-Sūrīyah), Siriya kesun daha klaali(kari A…"
nan'aw-saycu,1,internal,no,1,Syria.xml,0,"… nii. Knkawas 2018, alang Apuhacu daka alang Nan'aw-saycu ka wada cen-cyaw hndure hari. Cenkwo renmong…"
kisya',1,final,no,1,Teodoro_Obiang_Nguema_Mbasogo.xml,0,"…x 2, Uxay Pnsliyan Seyhu 'Uka Ayus Qnlhangan Kisya' u wada dha pniqun 'Mpluk Singbung Mtrawah Ni…"
'mpluk,1,initial,no,1,Teodoro_Obiang_Nguema_Mbasogo.xml,0,…'Uka Ayus Qnlhangan Kisya' u wada dha pniqun 'Mpluk Singbung Mtrawah Niya' ka Teodoro Obiang Ngu…
kwo'u,1,internal,no,1,Thailand.xml,0,"…i ciida duri. Tunux cung-hu we cong-ri(""sosi kwo'u tacung"" ka bale ba), pnckulan renho- cunghu …"
tong'ay─nniqan,1,internal,no,1,Thailand.xml,0,"…toye risu cungsu(wunhwa yican, knkawas 1991) Tong'ay─Nniqan camac Hwekakun ini sai mgcubu(cujan yican, k…"
cing'awhwe,1,internal,no,1,Thailand.xml,0,"… 58 cin 66 in 89 tong 213 kana(tg2) · · Saci cing'awhwe: 4 cin 3 in 7 tong 7 kana(Yaco tg4, suce tg14…"
lorosa'e,1,internal,no,1,Timor-Leste.xml,0,"… splawa dha Tunarac Timor (Kari Tetun: Timor Lorosa'e; kari Budoya: Timor-Leste), wa mniq nniqan dx…"
'mkngahu,1,initial,no,1,Togo.xml,0,"…nrmux mkngahu ucilung pbari quli, splawa dha 'Mkngahu Ucilung Quli'. Kngkawas 1856 cida biyax Doic…"
'togoland',1,both-edges,no,1,Togo.xml,0,"…ada mPawhukwo (Dxral qmlahang) Doicu, splawa 'Togoland', ida lmutuc dhuq kngkawas 1918. Babaw Tumn1 M…"
'pnskraya,1,initial,no,1,Tunisia.xml,0,"…a mrana. Iyax diyax niyi pa, wada dha splawa 'Pnskraya Snklwiyan Tunisia' ka mndungus bay mrana ka …"
tunisia',1,final,no,1,Tunisia.xml,0,"…niyi pa, wada dha splawa 'Pnskraya Snklwiyan Tunisia' ka mndungus bay mrana ka keyjay dha Tunisia.…"
ccurung',1,final,no,1,Tunisia.xml,0,"…knkana qnlangan, wada splawa 'Qnlangan Abura Ccurung', 'Curung cu Pang'. Quri wana so cuko tnninun …"
'curung,1,initial,no,1,Tunisia.xml,0,"…angan, wada splawa 'Qnlangan Abura Ccurung', 'Curung cu Pang'. Quri wana so cuko tnninun mi abura…"
pang',1,final,no,1,Tunisia.xml,0,"… splawa 'Qnlangan Abura Ccurung', 'Curung cu Pang'. Quri wana so cuko tnninun mi abura curung, q…"
'turkey',1,both-edges,no,1,Turkey.xml,0,…minjoku kiya ka dmuwi dungus sediq Turkic ka 'Turkey' ka ngalan hangan qnlhangan dha. Snpeyyah kng…
'turkey,1,initial,no,1,Turkey.xml,0,…minjoku kiya ka dmuwi dungus sediq Turkic ka 'Turkey' ka ngalan hangan qnlhangan dha. Snpeyyah kn…
'gilbert,1,initial,no,1,Tuvalu.xml,0,…lbet cyuntaw u wada mqnlhangan dxral Ingkoku 'Gilbert mi Ellice Cyuntaw' . Kngkawas 1915 u wada md…
cyuntaw',1,final,no,1,Tuvalu.xml,0,… mqnlhangan dxral Ingkoku 'Gilbert mi Ellice Cyuntaw' . Kngkawas 1915 u wada mdxral qnlhangan Ingk…
'krinah,1,initial,no,1,Uhuru_Kenyatta.xml,0,"…seyhu Kenya ini sruwa psupu qmpah wada madas 'Krinah Mqriqu' ka uuda niyi. Pkla kari ka hiya, nas…"
mqriqu',1,final,no,1,Uhuru_Kenyatta.xml,0,"…nya ini sruwa psupu qmpah wada madas 'Krinah Mqriqu' ka uuda niyi. Pkla kari ka hiya, nasi niqan …"
ukrɑ'jinɑ,1,internal,no,1,Ukraine.xml,0,"…на, Roma hwa: Ukrayina; phnang kari Ukraine: (ukrɑ'jinɑ))) Wa mniq Tunarac Oco na Konghkwo, tuhunac u l…"
'ukraine,1,initial,no,1,Ukraine.xml,0,"… wada mrdang, Ipacyeyehu ka mnku patas matas 'Ukraine u alaw hiya muda muyas' (ѡ нем же оукраина м…"
muyas',1,final,no,1,Ukraine.xml,0,"…a mnku patas matas 'Ukraine u alaw hiya muda muyas' (ѡ нем же оукраина много постона,o nem že uk…"
'dantay',1,both-edges,no,1,Ukraine.xml,0,…an bay hangan niya u: Petros Porosnko citwan 'Dantay' Knkana Ukraine Ryeynmong 'Cukwo' Knkana Ukra…
