token,count,category,in_attestation_dict,n_files,example_file,example_sentence_id,example_context
niyudu'ay,1,internal,no,1,malimulak_ku_Kalingku_wal_a_bulad_cay_a_demiad_nu_Yincumicu_a_lisin.xml,0,"…g tu kakawsan mitakud a lisin , atu ekeng nu niyudu'ay a hata patinaku , mangaleb micunus tu kawaw …"
mutudu'cinida,1,internal,no,1,malimulak_ku_Kalingku_wal_a_bulad_cay_a_demiad_nu_Yincumicu_a_lisin.xml,0,"…ncumincu milecaday a kawaw a misaicelang . . mutudu'cinida , kidihu a patinankay tu hata nu niyadu' u s…"
nanitadu'an,1,internal,no,1,malimulak_ku_Kalingku_wal_a_bulad_cay_a_demiad_nu_Yincumicu_a_lisin.xml,0,"…. . kalingku ayda sa puling nu niyadu' 208 a nanitadu'an nu yuncumin ,9 a emang 4,374 ku tademaw nu Y…"
niyadu'au,1,internal,no,1,malimulak_ku_Kalingku_wal_a_bulad_cay_a_demiad_nu_Yincumicu_a_lisin.xml,0,"… nu sapikawaw , ,amududuc tu payniyadu' 13 a niyadu'au maydih pasasiket misaupu makakadum , miedap …"
mupenini',1,final,no,1,malineng_henay_ku_kitakit.xml,0,"…bang lima a bataan a tatukiyan. i naniludalu mupenini' misaybang, awu ci Cilily tu u babalaki ku ma…"
mapali',1,final,no,1,malitemuh_tu_tatenga'ay_a_mamidang.xml,0,…ng. sakapitu: limulak ku aazihan . sakawalu: mapali' tu ku kapahay a kakaenan atu sakakumceday a …
you've,1,internal,no,1,malitemuh_tu_tatenga'ay_a_mamidang.xml,0,… natinengan This Is How Your Body Knows When You've Met Your True Love nasulitan nay paybalucu'a…
'mang,1,initial,no,1,maltiik_ku_alikakay.xml,0,…dad ku nikulitan napacakay pasaupu tu 7600 a 'mang ku saka 26 a cudad i 2018 a mihcan 8 a bulad…
''maydih,1,initial,no,1,maltiik_ku_alikakay.xml,0,…ikulitan ku tilibi tu SUGOI JAPAN Award 2015 ''maydih tanutawan pasiwkay tu lalangawan''. kungku p…
lalangawan'',1,final,no,1,maltiik_ku_alikakay.xml,0,…AN Award 2015 ''maydih tanutawan pasiwkay tu lalangawan''. kungku patetek: i ayaw nu 100 a lasubu' a mi…
makalasubu',1,final,no,1,maltiik_ku_alikakay.xml,0,"…lin"" . mauzip kuheni i lalabuwan nu lilin tu makalasubu' tu tenes, katuuday nalecuhan, makauzip i lal…"
sasa'deb,1,internal,no,1,maltiik_ku_alikakay.xml,0,"…cacay a alikakay, si'keng cinida, mipeci' tu sasa'deb nu niyazu'. katuud ku alikakay micumut i niy…"
paniyazu',1,final,no,1,maluk.xml,0,"…kizaya. tayni ku Kaliyawan nay Gilan micumud paniyazu' malabelaw nu Sakizaya, minanam ku Sakizaya t…"
tanesapi',1,final,no,1,mami'.xml,0,"…pililuc. mami nu paduh kapah tu kanen acaken tanesapi' bahbah tu likes, u paduh atu sapaiyu cacay a…"
"cepi',cacay",1,internal,no,1,mangalay_tu_ku_babayuh.xml,0,"…a tu cacayay a ,bitawel ,cacay ku乳酪,cacay ku cepi',cacay ku piyang,cacay ku櫻桃派,cacay ku香腸,cacay a tak…"
nipatepi'一巴掌的啟發,1,internal,no,1,mapacekil_nu_nipatepi'.xml,0,mapacekil nu nipatepi'一巴掌的啟發 2022 a mihcaan ya awsrka yu pakawlah idaw ky…
kyapatepi'ay,1,internal,no,1,mapacekil_nu_nipatepi'.xml,0,"…啟發 2022 a mihcaan ya awsrka yu pakawlah idaw kyapatepi'ay makadih namin ku kitakit tina kawaw , 2022 ,…"
nipatepi',1,final,no,1,mapacekil_nu_nipatepi'.xml,0,mapacekil nu nipatepi'一巴掌的啟發 2022 a mihcaan ya awsrka yu pakawlah i…
punu'ida,1,internal,no,1,mapacekil_nu_nipatepi'.xml,0,"…ng kya tayni i nuayawnisu , ,hican micumud i punu'ida .怎樣鑽進你腦袋.alaw han , akay uhica nasa alaw han…"
pabii',1,final,no,1,mapacekilay_nu_asuni_aayam_alain.xml,0,"…ni nu ayam. . Malataw! milunguc kaku tisuwan pabii' kaku tu icelanh , amanatu pabahal takuwa tu …"
tini',1,final,no,1,mapacekilay_nu_asuni_aayam_alain.xml,0,"…ka tatenga, upaudipay palusinteb tu nayay ku tini' mahida yalain atu tula malecad, tudedemiad i…"
milimuu't,1,internal,no,1,mapatayay_di’tu.xml,0,"…ydaay a nikapatay a malaadingu, panganga han ""milimuu't"". anu "" milimuut"" anu maala nu nglay hamaw sa …"
pu-ye-si-cu',1,final,no,1,mapatayay_di’tu.xml,0,"…-hu miala tu nipicidekan tu nipikunlingan ci Pu-ye-si-cu' tu cen-hun-daw "" milangatu mipeca'"", mapulun…"
mipeca',1,final,no,1,mapatayay_di’tu.xml,0,"…n ci Pu-ye-si-cu' tu cen-hun-daw "" milangatu mipeca'"", mapulung atu kaput ci Cin-san-ce-ci aci Ca-t…"
se'-wan-in,1,internal,no,1,mapatayay_di’tu.xml,0,"…ang saan tut ulu a masakaputay a sakakaay ci Se'-wan-in u mipacukay a tademaw sa, sadikuday katineng…"
nipidi'san,1,internal,no,1,mapatayay_di’tu.xml,0,"…i. . caayay kamelaw nu Ti-kuo a nipalekal tu nipidi'san, utiih a mipu't ku mapatayay a di'tu, ci Yu-h…"
"misabili,sipucu'",1,final,no,1,mapudac_ku_satabakiay_a_ulat.xml,0,"…ademaw. maduka, tabaku, miyung tu ku—ke-lin, misabili,sipucu' ku satabakiay a ulat,malebawa ku ulat, cisim…"
pasaadidi',1,final,no,1,mapudac_ku_satabakiay_a_ulat.xml,0,"…iniay a imelang, u zuma mikuwan tu izang atu pasaadidi' tu pisatebud nu balucu' a mingaay. micici' t…"
luma'ahacica,1,internal,no,1,masasusikad.xml,0,"…likab ""matineng kamu misanga tina tabakiya a luma'ahacica ku kalisiw. ? ""anu misanga tinacacudadan mal…"
lalini',1,final,no,1,masatademaway_a_buting.xml,0,"…yza sa mudanguy i nu ayawan nu sapasasingan, lalini' sa ku mata niza pawang tuya sapasasingan, ni…"
lingasa',1,final,no,1,masatademaway_a_buting.xml,0,"…, itizaay muenengay a tademaw haymaw satu ci lingasa' atu sikinas ku uzip, malecad kuni kauzip nu …"
sapasuna',1,final,no,1,masatademaway_a_buting.xml,0,"…asaay nu bayu a tademaw, kau meli a likat ku sapasuna' tu zazan pasayza titaan u i hekalay a tadema…"
palatateng'tu,1,internal,no,1,masatademaway_a_buting.xml,0,"…ahal sa malasawad tu, ci ""Santesu"" namakayni palatateng'tu ciniza, i hekal izaw tu ku satalakaway macak…"
bermuda',1,final,no,1,masatademaway_a_buting.xml,0,"…yciya. sanamahini kuyni musin a ""Bermuda"", i Bermuda' u tabakiay a kenis sa namahini hinalalid mac…"
lumu',1,final,no,1,masatademaway_a_buting.xml,0,"…u pizatenga kyami hawsa, kuynian nisangaan a lumu' hakay nu kasumamadan henay nu Maya a tademaw…"
"bala',atay,buwa",1,internal,no,1,masatawasiay_ku_lebawa.xml,0,"…ulan a imelang,mahiniay a imelang hinakawa i bala',atay,buwa, atu sawada'.matenes mikawa sa pasubala' nika…"
sawada'.matenes,1,internal,no,1,masatawasiay_ku_lebawa.xml,0,"…ay a imelang hinakawa i bala',atay,buwa, atu sawada'.matenes mikawa sa pasubala' nika lalidan a utiih ku …"
pasubala',1,final,no,1,masatawasiay_ku_lebawa.xml,0,"…la',atay,buwa, atu sawada'.matenes mikawa sa pasubala' nika lalidan a utiih ku hahanhanan atu sitel…"
siteluhu',1,final,no,1,masatawasiay_ku_lebawa.xml,0,"…bala' nika lalidan a utiih ku hahanhanan atu siteluhu', duma satu a imelang pasu ,caay celak, sisima…"
adada'症狀,1,internal,no,1,masatawasiay_ku_lebawa.xml,0,…n kalecad ku nipabeli tu aaimelangan. . nina adada'症狀 masatawasi ku lebawa nu imelang taneng sipak…
mi'su,1,internal,no,1,masatawasiay_ku_lebawa.xml,0,"…satawasiay a lebawa mahida u luni ku lungida mi'su tu takulaw, mahiniay u masaluniay itida i ba…"
miu'hu'h,1,internal,no,1,masatawasiay_ku_lebawa.xml,0,"…atu ku bala' ita. yu sumamad caay pisengal a miu'hu'h, yadah ku teluhu', anu caay kapiyundu hina ad…"
aheci',1,final,no,1,masatawasiay_ku_lebawa.xml,0,"…g :cihe a wenday, siadidiay nu heci i cihek, aheci' ku tanang, utiih ku hahanhanan, mahicaay kiy…"
babesi'an,1,internal,no,1,masatawasiay_ku_lebawa.xml,0,"…id ku bala', malebawa ku balucu', siba'tu ku babesi'an, caay ka kapah ku nikatahekalan a nikan. . ni…"
"sawada',atay,atu",1,internal,no,1,masatawasiay_ku_lebawa.xml,0,"…ka kapah ku nikatahekalan a nikan. . nikan i sawada',atay,atu tapeling niadihan tu imelangay anu idaw ku m…"
te'-fa-sin,1,internal,no,1,masatawasiay_nu_bala’.xml,0,"…nu laatay bala' nu imelang. hinaadih kita tu te'-fa-sin masatawasiay nu bala'an ""IPF"", u mahiniay ca…"
mi'cusay,1,internal,no,1,masatawasiay_nu_bala’.xml,0,"…y tu sumi a tademaw, balungaay a tademaw atu mi'cusay tu liken a tademaw mahiniay a tademaw ku ka …"
puo-lay-mei-su',1,final,no,1,masatawasiay_nu_bala’.xml,0,"…id, pasu COVID-19 nu sapayuan, u an-tan-tun, puo-lay-mei-su', pay-siw-an, cia-an-tei-in, a-pu-ma-huy- atu …"
mapucu',1,final,no,1,masatawasiay_nu_bala’.xml,0,…sian nu balaan hina adih kita. huming sa atu mapucu' ku kulul atu nikasatawasian a bala'an nii' k…
mabalucu'...u,1,internal,no,1,masuwab.xml,0,"…tangah nu mita, mizateng, misimsim, mabulah, mabalucu'...u kawaw amin nu punu'. maydih kami mabi' sanay…"
caaykatatenga'ay,1,internal,no,1,masuwab.xml,0,"…gci. uyniyan a kawaw sa u ""masuwab"" sananay. caaykatatenga'ay a kamu namakay sabana'an nu tademaw, ipabawa…"
caykatatenga'ay,1,internal,no,1,masuwab.xml,0,"… er-yang-hua-tan , asaca cueded tu ku punu', caykatatenga'ay. usakasa anu maulah kisu, cay kisu mabuwab, m…"
bisasula',1,final,no,1,masuwab.xml,0,"…caay masuwab? u ungay nani' atu wacu, tuwaca bisasula' , buting...masasuwab tu. sisa, matineng tu k…"
mataa',1,final,yes,1,mataa'.xml,0,mataa'
du'kaku,1,internal,no,1,matalulay_palahuday_a_tapang.xml,0,"… sawacuan kumahiniay! Malasutan pahabayay tu du'kaku a tademaw, sananal pataydan aku ku sutan a d…"
du'babahen,1,internal,no,1,matalulay_palahuday_a_tapang.xml,0,"…u a tademaw, sananal pataydan aku ku sutan a du'babahen aki patayda I lutukan mipahabay tu wadu,labi…"
imamuni'ay,1,internal,no,1,matalulay_palahuday_a_tapang.xml,0,… tatenga utiih. Pinatu a tatukian matepa aku imamuni'ay a lalami tu lutulutukan kida pulung. nika wa…
ikalimucu',1,final,no,1,matalulay_palahuday_a_tapang.xml,0,"… ahacica satu mabaat henay. . siket han naku ikalimucu' nu bulad, mahida sa duduc han tu numaku mise…"
sebayu',1,final,no,1,matalulay_palahuday_a_tapang.xml,0,"…edes, ucuedetay dateng hanamusaw, mikacae tu sebayu' a kelekela umahicaay !macebet kudadan. tusa …"
masasupacai',1,final,no,1,matalulay_palahuday_a_tapang.xml,0,"…macebet ku dadan kiyami, imahina laecus tusa masasupacai' ku kadideng, kiyu miiyup tu bagka nika maten…"
"24""30'12.91",1,internal,no,1,matatengil_kakitizaan_nu_Sakizaya_20180311.xml,0,"…uwan, ayza sa u Talukuay a subal tuway. amis 24""30'12.91, wali 121""50'04.35 katukuh amis 24""29'49.32 w…"
"121""50'04.35",1,internal,no,1,matatengil_kakitizaan_nu_Sakizaya_20180311.xml,0,"…lukuay a subal tuway. amis 24""30'12.91, wali 121""50'04.35 katukuh amis 24""29'49.32 wali 121""49'43.00, …"
"24""29'49.32",1,internal,no,1,matatengil_kakitizaan_nu_Sakizaya_20180311.xml,0,"… 24""30'12.91, wali 121""50'04.35 katukuh amis 24""29'49.32 wali 121""49'43.00, ilaed 640m. 2.Lalabian ip…"
"121""49'43.00",1,internal,no,1,matatengil_kakitizaan_nu_Sakizaya_20180311.xml,0,"…i 121""50'04.35 katukuh amis 24""29'49.32 wali 121""49'43.00, ilaed 640m. 2.Lalabian ipabaw nu Sakul niyaz…"
"24""02'20.14",1,internal,no,1,matatengil_kakitizaan_nu_Sakizaya_20180311.xml,0,"… kilang, u Ngayngayay cidekay a kilang. amis 24""02'20.14 wali 121""34'15.85"
"121""34'15.85",1,internal,no,1,matatengil_kakitizaan_nu_Sakizaya_20180311.xml,0,"…ayay cidekay a kilang. amis 24""02'20.14 wali 121""34'15.85"
"飛亞飛丞bala,羅正心balucu',陳妍陵sabak,林櫻花dungy,李秀蘭lisin,李春慈haluku,林湘渝,林美玲lubas,曾子綺dungy,督固撒耘tuku,潘慧敏tipus",1,internal,no,1,matatengil_nu_mapalaway-matatengil_tu_milecuk_20191228.xml,0,"…an tuki 2019.12.28 10:30 natayniay a tademaw 飛亞飛丞Bala,羅正心Balucu',陳妍陵Sabak,林櫻花Dungy,李秀蘭Lisin,李春慈Haluku,林湘渝,林美玲Lubas,曾子綺Dungy,督固撒耘Tuku,潘慧敏Tipus mitelungay ci sakamuay a kawaw 1.nacilaay a …"
kasapubu',1,final,no,1,matenes_namukatuepah_macanais.xml,0,"…awaay a ibiliay henay u punu' nida cay henay kasapubu', anu musabi;I' mukan tuepah, akay u ibiliay h…"
musabi;i',1,final,no,1,matenes_namukatuepah_macanais.xml,0,"… henay u punu' nida cay henay kasapubu', anu musabi;I' mukan tuepah, akay u ibiliay henay a wawa si…"
balucu'siidangay,1,internal,no,1,matenes_namukatuepah_macanais.xml,0,"…kan sa, anu tatenga sa macunus ku imelang nu balucu'siidangay, talakaw nu idang, u balucu' hinatatebut, atu…"
nipipili',1,final,no,1,matinengay_pacumud_i_langal.xml,0,"…a kawaw ""Zipun sinbun isupinaaay a lasubu ku nipipili'"" i kasasizuma nu mangga pakala tu icibang. du…"
manggu',1,final,no,1,matinengay_pacumud_i_langal.xml,0,"…al"" a mangga nalulitan i 1996 a mkihcaan ""27 manggu' pahezek. i zikuz kilul tatapangan madademec …"
pituzu',1,final,no,1,matinengay_pacumud_i_langal.xml,0,"…ih tahkal tu kanatal mimali, nika i Si-an tu pituzu' nu mikulinay, paketu ayaw mala ""saayaway nu …"
miemek',1,final,no,1,maydih_a_dadawa_abalaki.xml,0,"…akas, u adidiay a zo kaku, ataneng i nanum a miemek' tahkal ku adidiay 水花, nika halhalen tu nikab…"
"niyazu',nalimaan,tineng",1,internal,no,1,maydih_minanam_tu_lalangawan_nu_zuma_a_niyazu'.xml,0,"maydih minanam tu lalangawan nu zuma a niyazu',nalimaan,tineng maluk atu likec nu kasabinawlan,Sakizaya iza…"
hananay.niyazu'ay,1,internal,no,1,maydih_minanam_tu_lalangawan_nu_zuma_a_niyazu'.xml,0,"…eleng sananay miidanng a pinangan,u palabang hananay.niyazu'ay masakumi a tayza i zuma a niyazu'mizizaw mii…"
niyazu'mizizaw,1,internal,no,1,maydih_minanam_tu_lalangawan_nu_zuma_a_niyazu'.xml,0,"… hananay.niyazu'ay masakumi a tayza i zuma a niyazu'mizizaw miidang.katukuh i kakatukuhan a niyazu',kanc…"
"niyazu',kanca",1,internal,no,1,maydih_minanam_tu_lalangawan_nu_zuma_a_niyazu'.xml,0,"…yazu'mizizaw miidang.katukuh i kakatukuhan a niyazu',kanca madademec tu itizaay a kapah tu icelang nu u…"
kasaniyazu'atu,1,internal,no,1,maydih_minanam_tu_lalangawan_nu_zuma_a_niyazu'.xml,0,"…ayung nu kapah maaini,matatengil tu kawaw nu kasaniyazu'atu tineng,macacubelis,maaazih,masasinanam.caay …"
nipiciwi',1,final,no,1,mcidekay_ising_lumeni’ay_Cye-ke.xml,0,…lad 25 a demiad tu sakahini nu JR Bu-c-san u nipiciwi' nu zazan tazazikuz tu a patahkal. ayaw nu zi…
namisalami',1,final,no,1,mcidekay_ising_lumeni’ay_Cye-ke.xml,0,…nukas tu ku nizatingan ni Syaw-sin misulitay namisalami' nacaay pihaymaw mahetik taliingan nu kuku' m…
nicici'an,1,internal,no,1,mcidekay_ising_lumeni’ay_Cye-ke.xml,0,"…ikuzay mapatay i kalalaisan, u lacu matama i nicici'an ni lumeni'ay Cye-ke. musaungayay mangga suma…"
naadidid',1,final,no,1,mcidekay_ising_lumeni’ay_Cye-ke.xml,0,"…an Cyen lumeni'ay atatama, lumeni'ay tatama, naadidid' sikapi ku ama mulaliw laliw han ciniza, nama…"
tatennga',1,final,no,1,mcidekay_ising_lumeni’ay_Cye-ke.xml,0,"…u pinaan tu a mihcaan, Cyen lumeni'ay tatama tatennga' pakala tu satinengay nalimaan a misaydan nu …"
sitanayu'ay,1,internal,no,1,miadupay_i_tukay.xml,0,"…k ci siw-sinan , mikutayay ci siw-sinan mala sitanayu'ay a ngipen masasuladay ku heni . u bukes nida …"
haybalucu',1,final,no,1,miadupay_i_tukay.xml,0,"…papiedap ci liyawan a mipu-an , wiydasa alaw haybalucu' han maydih ci liyawan . . alahican inayay ku…"
tadalami',1,final,no,1,miadupay_tu_asu’ay_a_kakaenen.xml,0,"…nen amalepun pasu lami', kabi, buting, titi, tadalami', sala,sicedamay, asu'ay a nanjum pulung 8 lam…"
sasalami'a,1,internal,no,1,miadupay_tu_asu’ay_a_kakaenen.xml,0,"…ecay u kasatiman, miadupah situngus miala tu sasalami'a a kekaenen situngus sangaleb asu' ku kakaene…"
anai',1,final,no,1,miadupay_tu_asu’ay_a_kakaenen.xml,0,"…nen anu nayi' ku matinengay misalami' hawsa, anai' ku canacanan a acaan, uyni a kamu maazih ku …"
mikisalami'ay,1,internal,no,1,miadupay_tu_asu’ay_a_kakaenen.xml,0,"…ami'an atu sapimelmelan mimelmelay a sayhu u mikisalami'ay a tademaw tu zuma a cabay, kapah ku nisanga'…"
''inlin'',1,both-edges+internal,no,1,miala_milisimet_tu_malumanay_a_zikuz.xml,0,"…tun ku malumanay a tatuni' a zikuz, mahiza u ''inlin'' a niyazu' nituduhan a tatuni' tu nu cacay a …"
miculu'tu,1,internal,no,1,miala_milisimet_tu_malumanay_a_zikuz.xml,0,"…acakayay tu malumanay a zikuz, nasawni sanay miculu'tu cacay bataan kuntun kabaket a zikuz, lisimet…"
s',1,final,no,1,miala_milisimet_tu_malumanay_a_zikuz.xml,0,"…iw, iayaway a liscang,ayzaay a cang u' ciyen s' Tang ciyen siwng a tademaw lingaling sa ku t…"
niculu'an,1,internal,no,1,miala_milisimet_tu_malumanay_a_zikuz.xml,0,"…y a kalisiw pakala tu lasubu mang,siliwan tu niculu'an kawawan ka kalisiw, ayza, pisupedan a haku t…"
makedi',1,final,no,1,miala_milisimet_tu_malumanay_a_zikuz.xml,0,"…edan a haku tu malumanay a zikuz haymaw satu makedi', i Taypak cacay lasubu tu ku liwan,baluhay Ta…"
pali'an,1,internal,no,1,miala_milisimet_tu_malumanay_a_zikuz.xml,0,…ademiad sa miazih tu masaupuay i lala' tu ni pali'an tu nu sadingsingay balangbangay kasienawan a…
mibili',1,final,no,1,mibalud_tu_lalami.xml,0,mukaled tu lalami :sayaway mibili' tu kapahay a lalami kakaleten. musilud tu la…
pateka',1,final,no,1,mibihekac.xml,0,"…a sa, mabi' ku ayam tu labi madayum zekepen, pateka' han ku tangah caay kabaher a milaliw. mibihe…"
naybalucu'a,1,internal,no,1,mibutingay_Pusung_kapah_nu_Amis.xml,0,"… satu maydih tu taluma' i Taywan, milepun tu naybalucu'a nu wama a pataluma' i takuwanan. Cung yang s…"
milakala',1,final,no,1,mibutingay_Pusung_kapah_nu_Amis.xml,0,…g. hinisa ciniza: i tawaya satu malingatu tu milakala' i zazanan mikilim tu sasakakawawan a sakauzi…
kasidai',1,final,no,1,mibutingay_Pusung_kapah_nu_Amis.xml,0,"…masakapah malepun tu ku nisangaan, hakya cay kasidai' ku wama aku a mapatay. wama niza maydih a pa…"
'sen-mu-yen,1,initial,no,1,micidekay_ku_wayway_a_tademaw.xml,0,…-ta bahal sa mangayaw ni Cya-si-mu-tu atu ci 'Sen-mu-yen nu miedapay ci Bu-low-low'. ci Ke-lin-kow ma…
amipacai',1,final,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…a miaamay amin atu miubiay a tademaw milasul amipacai' mipatay ci Ke-lin-kowan, nika ci Ay-s-mey-la…"
masawacu',1,final,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…elay tu pipatayay, katawaan han nu binawlan, masawacu' maduka ku malucu'. misalunguc ciniza tu adid…"
padadepi',1,final,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…taay a sizi Cya-li uyza ya sulit tu ina wawa padadepi' han mala u ""Bey-pi-s"" ""Phoebus"". ci Bidakelu…"
satatenga'ay,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…mu cinizaan. kisu han tu ni Bey-pi-s ciniza, satatenga'ay sa manamuh cinizaan. ci Bey-pi-s caay ka sib…"
kalimutu'an,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…-low-low' mizizaw cinizaan, azihan milimek i kalimutu'an ciniza. ci Bu-low-low' sakamu sa ci Ay-s-mey…"
kai'en,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…satakus, mipili' cinizaan ancaay sa mapatay. kai'en ni Ay-s-mey-la-ta ciniza. singki sa ci Bu-lo…"
kaciya',1,final,yes,1,micidekay_ku_wayway_a_tademaw.xml,0,…ateng' ci Bey-pi-s mapatay tu ci Ay-s-mey-la kaciya' han niza ci Cya-si-mu-tow. taluma' tu ci Cya…
bu-low-low'-now,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"… sa ciniza milimek a caay kaazih nu heni, ci Bu-low-low'-now itiza i adidi'ay kakabi'an milimek tu pinaay…"
sacu'kcu'kan,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…u a sandeban, miyung ciniza tu canacananan a sacu'kcu'kan makawawahay tu a sacukcukan mawawah tu ku ka…"
bu-low-low'-an,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…ceku'k sa amatalaw ciniza. caay pakademec ci Bu-low-low'-an, ala satu sapiyuk ci Ay-s-mey-la-ta saicelang…"
mipiyu',1,final,no,1,micidekay_ku_wayway_a_tademaw.xml,0,… satu sapiyuk ci Ay-s-mey-la-ta saicelang sa mipiyu' cinizaan. yu mazateng ni Bu-low-low' mihica …
sapiti'k,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…an i cabeng, u sapipatayaw niza a icelang ku sapiti'k cinizaan. yu a mapatay tu ci Cya-si-mu-tow h…"
tademaceku'k,1,internal,no,1,micidekay_ku_wayway_a_tademaw.xml,0,"…way ci Ay-s-mey-la-ta-an alaw cinizaay yaca, tademaceku'k. linges satu ci Bu-low-low', ayaw nu piliyasa…"
mipiculu'ay,1,internal,no,1,miculu’_u_icelang_nu_aadupen.xml,0,"…emaw a miculu', u matenesay tu ku mahiniay u mipiculu'ay. ayaw u kikay dada' ku sapiculu' nu tademaw, …"
mitengtenga',1,final,no,1,miculu’_u_icelang_nu_aadupen.xml,0,"… subayu atu li malasheci ku kakatakis. wacu, mitengtenga' i suleda a wacu, wacu nu tayli, misebengay a…"
"cu'cu,dan",1,internal,no,1,midateng_tu_tawyaay_a_ziday.xml,0,"…ci-cin-nin七堇年 nikaudip maludadan , makayda i cu'cu,dan , tahekal i kapahay a aidangan , . 7.ci su-s…"
namakapunu'ay,1,internal,no,1,midateng_tu_tawyaay_a_ziday.xml,0,…ay . balakisa tu ahebal ku niadihan inasulit namakapunu'ay a patahekal.
tutu'ud,1,internal,no,1,midebun.xml,0,"u mitebunay, tatenga' midebun tutu'ud tu tademaw, mahida ku palebades tu balucu' a…"
"babalaki,''",1,final,no,1,midebun.xml,0,"… mananamay nu midebunay a tademaw, han sa ku babalaki,'' sa la'cusay a tademaw ku mahiniay.'' a hahem…"
mahiniay.'',1,final,no,1,midebun.xml,0,"…n sa ku babalaki,'' sa la'cusay a tademaw ku mahiniay.'' a hahemeken nu tademaw ku mahiniay."
iyung',1,final,no,1,midiputay.xml,0,…ingay nu hulic hina mapangangan tu icelangay iyung' nika uyni cacay ku mahapinangay sitanengay c…
amalakui't,1,internal,no,1,midiputay.xml,0,"…aw ni Man-ha-tun-pow-se mapabeli ku Ameylika amalakui't ku Su-lyen a pingayaw, mangaleb caay tu kaka…"
mcacu'isay,1,internal,no,1,midiputay.xml,0,"…tu sakalatademaw"" tayza i laway nu miasipay, mcacu'isay caay kalecad ku piazih tu kasa iyung a tadem…"
malakaui',1,final,no,1,midiputay.xml,0,"…tun-pow-s u tizaay i Ci-en-ba-an ""Keene Act"" malakaui' tupasatezep tu icelangay iyung zikuz uyza da…"
tu-cu',1,final,no,1,miduhepit_i_sinkicu_a_gang.xml,0,"…atayay a singkican. masasupaayaw ku singkic, tu-cu' malalitin atu muhanhan tu sakay udiudipan. .…"
sapipela',1,final,no,1,mihkac.xml,0,"…u tanegay a sapipihkac. sakatulu, u bakan ku sapipela' tu auk, u takini ku sapitelis tu auk; miteli…"
sakaca'ay,1,internal,no,1,mihkac.xml,0,"…u takini ku sapitelis tu auk; mitelis tu auk sakaca'ay kasiwa ku lima. sakasepat, malingatu tu pate…"
ciwa',1,final,no,1,mihkac.xml,0,"…u heci. sakaenem, cacay ku lublub a sepat ku ciwa', apademeng tu sapalilik, halhal tu. 第一步: (sas…"
tuki',1,final,no,1,mihkac.xml,0,"…alhal tu. 第一步: (sasalubluban) . melaw han tu tuki', atayza milisuk, hubaw! masibek! pipiceng ku …"
anabalucu'an,1,internal,no,1,"miikukay_,_u_sakapahay_a_sapaiyu_nu_udip.xml",0,"…aw , u nipalemed nu paudipay kuyda , u kukay anabalucu'an . mikukay , u nikalecaba atu paudipay kuyda.…"
miduhepi',1,final,no,1,mikacaw_tu_hikuki_amana_kasicalaped_tu_mahiniay_!.xml,0,"…u akuti' sa madadum matuduh yu , anu caay sa miduhepi' I banges mangaleb matuduh ku banges , u mahi…"
pasibana'en,1,internal,no,1,mikadabu.xml,0,"…i, katukuh i niyazu' tayza i luma' nu tawan, pasibana'en niza tu siacawaaytu ciniza tatenga mikadabu,…"
'cacay,1,initial,no,1,mikadabu.xml,0,"…ay kalecad ku sibana' nu tatuasan atu Hulan, 'cacay ku saacawan, 'a nizatengan nu Hulam."" miwana…"
"paysu,iluma'",1,final,no,1,mikadabu.xml,0,"…a mikuli i tawan, pabelien amin i tatayna ku paysu,iluma' sitelung tu kawaw nu luma'. u tatayna ku miw…"
sakay',1,final,no,1,mikeliday_nu_Ameylika.xml,0,"…itaneng amatatungus tu 20 seci 60 a ziday nu sakay' a iyung. makay 59 a mihcaan ""1964 a mihca 11…"
papepi'ay,1,internal,no,1,mikeliday_nu_Ameylika.xml,0,"…cudaday nizi ci Cye-ke·Men-low micukaymas tu papepi'ay tu nu icelangay hitay a izang. azihan, yu uh…"
pakangelu',1,final,no,1,mikukay_atu_mukan_tu_ngelu’.xml,0,"…elu' 感恩與吃苦paini ,分享! ""cay kahademhem cu naku pakangelu' takuwan, kiyu cay katineng kaku tu ngelu', c…"
apadubana',1,final,no,1,mikukay_atu_mukan_tu_ngelu’.xml,0,"…pu kami, palita han naku ucanan ku sautiihay apadubana'? usakaydihan sapaicelang ? malecad namin ku p…"
tanungelu',1,final,no,1,mikukay_atu_mukan_tu_ngelu’.xml,0,"…tukian mubakel henay ,katukuh satu tataydaan tanungelu' sat u cay tuwaca kaydih tatacuwa. sisa u tad…"
yapunu',1,final,no,1,mikukay_atu_mukan_tu_ngelu’.xml,0,"…aan muka tu budu anu hetiken mukasa , hinien yapunu' nida tahekay ku palasit tu cacay bataan amas…"
