record_id,source_sentence_clean,target_sentence_clean,origin,legacy_source_id,legacy_duplicate_rows,source_url,raw_path
GLOSBE_REVIEWED_ZHO_43d4a7c332996bf0,"O malohemay malitengay cowa ko tano sowal aca a pakalalok to tamdaw, wa nga'ayayho misamaan to demak?","長老除了說話鼓勵人,還可以怎麼做?",joseph_reviewed_traditional,Amis_3535,0,https://glosbe.com/ami/zh/aca/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8d5443203ed98c22,"4 Cowa ko nika patireng aca to fangcalay sefi, oha papatirengho to niyaro'.","4 猶太人除了要重建聖殿,還要重建自己的城。",joseph_reviewed_traditional,Amis_3537,2,https://glosbe.com/ami/zh/aca/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6ba2e01b72cda92d,"Tinakoen, o cecay a kasakopang, 134 ko mitosilay a salikaka, 'arawhan i kilac nangra 50 aca ko laloma'an.","例如,一群會眾有134個傳道員,他們的傳道地區卻只有50戶人家。",joseph_reviewed_traditional,Amis_3541,1,https://glosbe.com/ami/zh/aca/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3447c00d2d62dff5,"6 ""Awa ko pihakelongan, wa nga'ay ko ka'orip.""","而且,許多宗教鼓吹地獄永火的主張、收取什一奉獻、高談政治,讓人對上帝感到失望。",joseph_reviewed_traditional,Amis_3550,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f478c0f56c35d4bd,(2) Dotoc lalakaw wa milengo to maanan?,乙)下篇課文會談談什麼?,joseph_reviewed_traditional,Amis_3559,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_31d4fea4437df24e,(2) Oniya lalakaw wa milengo to maanan?,乙)本篇課文會談談什麼?,joseph_reviewed_traditional,Amis_3561,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a65da51a349cb059,"Pakayni sapi'acaaw to so'linay kimad, wa pasadak kita to maanan a lima sapi'aca?","為了“買”真理,我們需要付出哪五種代價?",joseph_reviewed_traditional,Amis_3581,1,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8ef02f22759d1040,(2) Oniya lalakaw wa milengo to maanan hani?,乙)本篇課文會討論什麼?,joseph_reviewed_traditional,Amis_3589,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_cc6e86cef5dfac8d,"Mihaenay, 'ayaw no mamicada to ino' ko tamdaw wa isalakatho midemak to maanan hani?","那麼,一個人在受浸前需要先採取哪些步驟呢?",joseph_reviewed_traditional,Amis_3598,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_0ea3e71f9ddb7644,"(1) O mamicada to ino'a kaemangay tamdaw, wa miharateng to maanan a salicay?",乙)你可以怎樣幫助孩子看出服從上帝的律法帶來的福分?,joseph_reviewed_traditional,Amis_3606,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e1796a55ec21e91a,2 Micekiw kita to Hapakuk wa mahela ko sapaca'of.,2 我們研讀哈巴谷書就能找到答案了。,joseph_reviewed_traditional,Amis_3609,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4fec424f4809251c,(3) Oniya lalakaw wa milengo to maanan?,丙)本篇課文會討論什麼?,joseph_reviewed_traditional,Amis_3615,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_5e3704efaad3b56f,O Iing no Kasakopang wa kaleki misilsil tisowanan i kasakapot no mitosilay.,會眾的常務委員會應該儘快分派你到一個傳道小組。,joseph_reviewed_traditional,Amis_3616,1,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d26022c316d507c7,Oniya lalakaw wa mitadtad to samaanay ko pinengneng no Fangcalay Cudad to raramod.,本篇課文會說明聖經對於婚姻有什麼看法。,joseph_reviewed_traditional,Amis_3619,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d58957e9c6fb3b7b,(2) Dotoc a lalakaw wa milengo to maanan hani?,乙)下一篇課文會談談什麼?,joseph_reviewed_traditional,Amis_3620,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_58b336e29432c86d,Wa padotoc kita a mikilim to'citatodongay milifok to tahada'ocay'orip a tamdaw',我們會繼續尋找“秉性適宜得永生的人”,joseph_reviewed_traditional,Amis_3636,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4f85bcbbb15c50ba,"11 O kaemangay tamdaw wa nga'ay misamaan micowat to makelecay no kasakopang, halo pakalalok to roma tamdaw pasadak to likat hani?","11 年輕人可以怎樣在會眾裡促進團結,並因此鼓勵其他人髮出光來呢?",joseph_reviewed_traditional,Amis_3642,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=6&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_2bf54de41755eaed,O maanan tolo safalod no Fangcalay Cudad wa nga'ay padama kitaanan matatodong ko pitadtad to lihaf?,哪三個聖經原則可以幫助我們正確地分析資訊?,joseph_reviewed_traditional,Amis_3644,1,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=6&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c1a098c28105fa9f,"So'lin mahaen, micerid a paratoh wa ira ko nga'ayay a minaro'an alatek.","儘管如此,一個小小的問候卻可能有意想不到的好結果。",joseph_reviewed_traditional,Amis_3648,1,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=6&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8d570e60479a4676,(2) Wa samaan ko picada no Kawas to midofdofay to palinian Ningra a tamdaw hani?,乙)上帝會怎樣對待遵守他標準的人?,joseph_reviewed_traditional,Amis_3653,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=6&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a0ad84435936c2e3,"'Ayaw no patireng to miiingay ko kasacefang no malohemay malitengay, wa misongila'miharateng to cecaceay pakayraan.","長老團在決定是否成立司法委員會之前,會仔細地衡量每種情況。",joseph_reviewed_traditional,Amis_3655,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=6&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_1586b5c85157cb89,"Harateng ako o kahacecay loma', wa nga'ay miharateng tayra i Miyanmar a matayal.""",我覺得每個家庭都可以考慮到像緬甸這樣的地方服務。”,joseph_reviewed_traditional,Amis_3657,2,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=6&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e1493b54b0403d84,"Mahecaday ira ko tingki nga' malikatay ko dawdaw, helipen ko matatodong ko kaadihay no fali, caciyaw anca romadiw i, wa ira ko'icel.","這就像燈泡需要電力才能發光,吸進足夠的空氣可以讓你說話和唱歌時聲音更有力。",joseph_reviewed_traditional,Amis_3659,2,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=6&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8bc6e78621a30625,Wa minanamho kita to sasamaan kita miliyas to mahecaday ni Mosi a pakidemay a raraw.,我們也會學到怎樣避免像摩西一樣犯下大錯。,joseph_reviewed_traditional,Amis_3668,1,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_297b06ba0bed15f6,(3) Wa milengo kita to maanan a salicay?,丙)我們會談談哪些問題?,joseph_reviewed_traditional,Amis_3674,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_15301ee7175a4480,"O tinakoan no hongti no Yutaya ci Rihopoam, wa nga'ay padama kitaanan mikilim to haca'of.",猶大王羅波安的例子可以幫助我們找到答案。,joseph_reviewed_traditional,Amis_3676,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_db7615cf807e62e8,(2) O laenoay lalakaw wa milengo to maanan salicay?,乙)下篇課文會討論什麼問題?,joseph_reviewed_traditional,Amis_3681,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_52523435d9e1a521,Wa Samaan ko Ka'orip Noikor Hani?,你覺得未來會怎樣?,joseph_reviewed_traditional,Amis_3684,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_828e4462637db81e,(2) Oniya lalakaw wa milengo to maanan?,乙)本篇課文會討論什麼?,joseph_reviewed_traditional,Amis_3685,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d61364edc229462c,"Saikor, wa milifok kita to miki'okan ni Yihofa kitaanan a''odingaray a pasalat'.","最終,我們會享有耶和華承諾要給我們的“榮耀的自由”。",joseph_reviewed_traditional,Amis_3686,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4db60d49799d0ac8,"Misi'ayaw to kafahalan a kafalic i, wa nga'ay kita misamaan mitodong ci Yosifan?","我們面對意想不到的轉變時,可以怎樣效法約瑟?",joseph_reviewed_traditional,Amis_3687,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=7&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_65dbab8c481beda3,"Minanam to ta'arawan no madimadiay sikawdan no Kawas, wa samaan ko pilingat kitaanan hani?","想想這個忠僕怎樣成為上帝的朋友,怎樣受上帝喜愛,怎樣得到幫助遵行上帝的旨意。",joseph_reviewed_traditional,Amis_3690,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=8&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3027eef11a67ac5b,"Mafana'ay kita wa ira ko cecay romi'ad, wa mirienang kita to salikorayto a Piharatengan a Sa'opo.","因此,願我們盡力參加這個重要的聚會,並珍惜在受難紀念聚會裡享有的團結。",joseph_reviewed_traditional,Amis_3694,2,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=8&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_69921898734f5a1a,Wa hacowa a mala'osi koniya sapairasol hani?,預言會在什麼時候應驗呢?,joseph_reviewed_traditional,Amis_3697,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=8&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_32ea2d0986e3fc76,"3 Misarocod kita a mitosil, micowat to kakelec, padotoc a mikecol, wa nga'ay pa'dil ci Yihofaan.","3 我們努力傳道、促進團結、不斷守望,就能榮耀耶和華。",joseph_reviewed_traditional,Amis_3701,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=8&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_76edab171da6188e,"Oni lalakaw wa milengo to sasamaan kita tano ciepocay a pakayraan, misaka dademak to safalod no Fangcalay Cudad.",本篇課文會討論怎樣在生活中實踐聖經原則。,joseph_reviewed_traditional,Amis_3702,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=8&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_23cf076d2208801f,(2) Wa samaan ko tarokos padotoc malawidang ci Yisan hani?,乙)使徒要怎樣與耶穌維持友誼?,joseph_reviewed_traditional,Amis_3705,0,https://glosbe.com/ami/zh/wa'ay/fragment/tmem?page=8&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4863e3f7b15799f3,"Tangasato 18 ko mihecaan, misakafahay kako.","到了18歲時我開始做先驅,後來還參加獨身弟兄聖經研習班。",joseph_reviewed_traditional,Amis_3719,0,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b0b68a73e745899e,"O cecay a romi'ad, pakalomaloma'an mitosil cingra i, malitemohay ko cecay cingisngisay a fa'inayan, maedeng 50 ko mihecaan.","有一天,他挨家挨戶傳道時遇見了一位留著鬍子的中年男子。",joseph_reviewed_traditional,Amis_3725,1,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_003915cc7beb9ffc,"O cecay ci Katalina a fafahiyan salikaka, itini 17 ko mihecaan ningra patirengay to patosokan, pasayra i cecacecay cafay matayal a mitosil.","一個姐妹叫卡塔琳娜,她在17歲時立下目標,要向每個同事傳道。",joseph_reviewed_traditional,Amis_3726,4,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3be71bdc25ac19ef,"Ci Kolas 10 ko mihecaan, misa'osiay to mamicerid mi'osi to nalifetan no madimadiay a salikaka.","克麗斯丁在10歲時,決定要經常閱讀忠心弟兄姐妹的生平故事。",joseph_reviewed_traditional,Amis_3727,1,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c5399b1e5ab06c8a,"Micekiway to likisi no Yutaya ci Yosifos, maedeng 12 ko mihecaan ni Samuil itiya sanay.","猶太歷史學家約瑟夫斯指出,撒母耳當時12歲。",joseph_reviewed_traditional,Amis_3729,2,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_7912b0a33ccbd8af,17 ko mihecaan itini i Pitil no Prokelin,17歲開始在布魯克林伯特利服務,joseph_reviewed_traditional,Amis_3730,1,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_487b852ae467476d,"Itini Kuwita malitemohay ako ci Ciwci, o 25 ko mihecaan a mikiriwi'ay a misakafahay cingra.","我在奎達認識了喬治·辛格,他是一位年約25歲的特別先驅。",joseph_reviewed_traditional,Amis_3732,1,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c2c2eca7e38720a2,"4 ko mihecaan ni Taniil i, ciadadaay to macalohay a kohecalay'irang.","丹尼爾四歲時,患上急性白血病。",joseph_reviewed_traditional,Amis_3733,0,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f82f0abd2f81ac27,"Salikoray a masowal no Fangcalay Cudad ci Yosif i, 12 ko mihecaan ni Yis itiya.","聖經最後一次談到約瑟時,耶穌才12歲。",joseph_reviewed_traditional,Amis_3737,1,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_65ece9e12301418d,"Tora pina a mihecaan, mikalic to kasoling naitini i Tokmok tahira i Palikeci adihayay ko mapalakay a payci.","那幾年來,我們往返托克馬克和巴雷克奇花了不少錢。",joseph_reviewed_traditional,Amis_3738,3,https://glosbe.com/ami/zh/mihecaan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_781791017f527a43,"Isaka 1978 mihecaan, mapoyapoyay haca ci Mariya i 45 ko mihecaan.","1978年,瑪麗亞45歲時又再次懷孕了。",joseph_reviewed_traditional,Amis_3739,0,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_982c7ab528373269,"Ikor to tosa miheca, tiya 16 ko mihecaan ako, misatapangay kako misakafah.","兩年後我也開始做先驅,那時我16歲。",joseph_reviewed_traditional,Amis_3742,2,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_7e6359e0be508a0b,"Itiya 80 ko mihecaan ni Mari, kawra mahemekay cingra mihayda.","雖然當時瑪麗馬德萊娜已經80歲了,她還是很開心地答應了。",joseph_reviewed_traditional,Amis_3743,2,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b89b1c6a72764532,"1952—17 ko mihecaan ako, 'ayaw no mamala sofitay","1952年我入伍前的照片,當時17歲",joseph_reviewed_traditional,Amis_3744,1,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_1d29ca67b0968382,Toya mihecaan mihadakay kako to sakina cecay mihatatanamay a kimad.,我在同一年發表了第一次的學生演講。,joseph_reviewed_traditional,Amis_3745,3,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b25e3e69d0de9bbf,"Ci Tomas 12 ko mihecaan patirengay to patosokan, i'ayaw no micada to ino' eminen mi'osi ko Fangcalay Cudad.","托比在12歲時設定目標,要在受浸前讀完整本聖經。",joseph_reviewed_traditional,Amis_3746,0,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_1bf3fae0f483b921,"Maharatengayho ako tiya 12 ko mihecaan ni Kolsayra i, maolahayto cingra mitosil to ilalanay a tamdaw.","我記得女兒古爾賽拉才12歲,就很喜歡在街上向人傳講聖經真理。",joseph_reviewed_traditional,Amis_3747,1,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_2f237b36603d41ef,Mahaen ci Sakura tangasaay i 23 ko mihecaan ningra.,櫻子過著這種墮落的生活直到23歲。,joseph_reviewed_traditional,Amis_3748,0,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_eeee1f5e50854d08,"Icikil 8:1–19:14 milengoay to kaholiw ""saka enem a mihecaan "", o'ayaw ni Yis 612 mihecaan.","以西結書8:1-19:14提到被擄的“第六年”,就是公元前612年。",joseph_reviewed_traditional,Amis_3749,0,https://glosbe.com/ami/zh/mihecaan/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_7609a2cd468f27f7,"16 Dotoc masadakay ko tatosa fafahiyan, iraay ko matiraay sapikpik no'alilis a ci'icel.","16 接下來有兩個婦人出現,她們有像鸛鳥一樣強而有力的翅膀。(",joseph_reviewed_traditional,Amis_3752,1,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_a0ca1bf831102c01,"13 O cecay fafahiyan salikaka i Australia, tona matengilay ko mikimaday kalasaka dademak to cecay sinael, ta'angayay ko nika falic.","13 有一個澳大利亞的姊妹曾經因為在聚會時聽到講者引用一段經文,而作出很大的改變。",joseph_reviewed_traditional,Amis_3759,2,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_5e56bac478d58e0d,"8 Itini i loma' noya fafahiyan ci Ilisa, tayra i tatihi noya mapatayay wawa, mitolon to Kawas.","8 以利沙在婦人的家中,來到死去的男孩身旁向上帝禱告。",joseph_reviewed_traditional,Amis_3761,3,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_5562b8ffb8ee58b3,"(1) O cecay wama ci Tomas, samanay paihekal to mihadidiay i fafahiyan wawa no niyah?","乙)請說說你在教育孩子時,哪些方面比較需要繼續表現耐心。",joseph_reviewed_traditional,Amis_3763,1,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c15edc983cf88a70,"O mato'asay fafahiyan salikaka, mamisamaan patahekal to timolo?","有些年長的姊妹雖然無法為上帝做很多服務,她們仍然可以表現勇氣,為會眾盡一分力。(",joseph_reviewed_traditional,Amis_3765,0,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3677beed52f2fd96,"O CECAY kaemangay fafahiyan ci Maliya, nengnengen no wama wina cingra malacafay to mamicada to ino' a tomireng.","一個年輕女孩叫瑪麗亞,她的父母看著她和其他準備要受浸的人一起站起來。",joseph_reviewed_traditional,Amis_3766,3,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e405c37a23aa2893,"Ci Sakiko, fafahiyan wawa, sanay ko sowal: ""Itini isaka 1990 a mamihecaan, marariday malitemoh ko naitiniay i Pracil a tamdaw.","女兒佐規子說:“20世紀90年代,我們傳道時常常遇見從巴西來的移民。",joseph_reviewed_traditional,Amis_3768,1,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_ac87d2e3b150535d,"Tinakoen, oniya fa'inayan fafahiyan makakaolahay hokira?","例如,這對男女是否正在談戀愛?",joseph_reviewed_traditional,Amis_3772,0,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_446919221447e3a8,"'Ayaw no Ta'angayay Lenlen, mikayhidan ni Satan ko roma coyoh madadi'i to fafahiyan no tamdaw.","在大洪水來到前,撒但引誘了一些天使和人間的女子發生性關係。",joseph_reviewed_traditional,Amis_3773,0,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_93c8679ff93949fe,"O ""tatiihay a raraw konini a fafahiyan "" sanay ko coyoh a mitadatad.",天使解釋這個婦人的名字叫“邪惡”。,joseph_reviewed_traditional,Amis_3774,0,https://glosbe.com/ami/zh/fafahiyan,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d0f76588bfc7c26a,"So'li'lin hatira, timoloayho ko salikaka a romakat a misingtin.","儘管如此,弟兄姊妹仍然勇敢無畏地上街參加遊行。《",joseph_reviewed_traditional,Amis_3777,0,https://glosbe.com/ami/zh/romakat,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_9d8cf83dfa741075,"Pinaay a romi'ad mikalic to lofa anca romakat tayra i sangataay a ciyataw, mikitira a midakaw to kasoling tayra i pitaykayan.","他們需要先花好幾天的時間騎騾子或走路到最近的火車站,再從那裡搭火車才能到舉行大會的城市。",joseph_reviewed_traditional,Amis_3778,1,https://glosbe.com/ami/zh/romakat,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6ad504b11997310c,"Sapidipotaw ci Mariya to itiyaday a wawa, milaliway toya paisingan.","瑪麗亞為了保護腹中的孩子,就逃離那間醫院。",joseph_reviewed_traditional,Amis_3795,0,https://glosbe.com/ami/zh/toya,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_7f2ca5e27344df05,"Malecaday toya mitiliday to'Olic a tamdaw kita, adihayay ko lalangian milekal ""pahemek ci Yihofaan"" halo pakalalok to romaroma tamdaw pakahemek i Cingranan!","跟詩篇147篇的執筆者一樣,我們確實有許多理由要高聲“讚美耶和華”,並鼓勵其他人也讚美他!",joseph_reviewed_traditional,Amis_3800,1,https://glosbe.com/ami/zh/toya,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_0328f398af72ccfd,"13 Mikecolay, saki'alomanay misamacayay milengo to no'adingoan a demak, pakayraay toya mangodoay to Kawas ato Fangcalay Cudad a mi'osiay ko pitilid.","13 《守望臺》公眾版集中討論屬靈的事,是為那些尊重上帝和聖經的讀者編寫的。",joseph_reviewed_traditional,Amis_3804,0,https://glosbe.com/ami/zh/toya,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_1dcea56edcee4e88,Toya taykay kako ato roma tamdaw itiniay i kietecay a lako i ngata no nociyo micada to ino'.,"那次大會對我來說也很重要,因為我和其他人在附近農場冰冷的池塘中受了浸。",joseph_reviewed_traditional,Amis_3805,0,https://glosbe.com/ami/zh/toya,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_bd48198cc80aabaa,"Pa'icel tamiyanan,","賜我們所需能力,",joseph_reviewed_traditional,Amis_3806,0,https://glosbe.com/ami/zh/tamiyanan,work/reference_glosbe/amis_glosbe_traditional.xml
